episode,phase,total_reward,steps,success,collision,timeout,epsilon,avg_loss,avg_q,global_train_steps
63,0,-1.2,400,0,0,1,0.825069,0.003601,1.34354,24601
64,0,-1.2,400,0,0,1,0.822594,0.003802,1.35871,25001
65,0,-1.2,400,0,0,1,0.820126,0.003549,1.37782,25401
66,0,-1.2,400,0,0,1,0.817665,0.003332,1.39303,25801
67,0,-1.2,400,0,0,1,0.815212,0.003329,1.4087,26201
68,0,-1.2,400,0,0,1,0.812767,0.003665,1.42418,26601
69,0,-1.2,400,0,0,1,0.810328,0.003288,1.44134,27001
70,0,-1.2,400,0,0,1,0.807897,0.003526,1.46279,27401
71,0,-1.2,400,0,0,1,0.805474,0.003601,1.47425,27801
72,0,-1.2,400,0,0,1,0.803057,0.00373,1.48639,28201
73,0,-1.2,400,0,0,1,0.800648,0.003853,1.50516,28601
74,0,-1.2,400,0,0,1,0.798246,0.003757,1.52665,29001
75,0,-1.2,400,0,0,1,0.795851,0.004944,1.55061,29401
76,0,-1.2,400,0,0,1,0.793464,0.003756,1.56729,29801
77,0,-1.2,400,0,0,1,0.791084,0.003359,1.58333,30201
78,0,-1.2,400,0,0,1,0.78871,0.004171,1.60621,30601
79,0,-1.2,400,0,0,1,0.786344,0.003716,1.62703,31001
80,0,-1.2,400,0,0,1,0.783985,0.003738,1.64778,31401
81,0,-1.2,400,0,0,1,0.781633,0.00398,1.67015,31801
82,0,-1.2,400,0,0,1,0.779288,0.003932,1.68009,32201
83,0,-1.2,400,0,0,1,0.77695,0.003917,1.70134,32601
84,0,-1.2,400,0,0,1,0.77462,0.004267,1.71884,33001
85,0,-1.2,400,0,0,1,0.772296,0.004215,1.74166,33401
86,0,-1.2,400,0,0,1,0.769979,0.004184,1.75321,33801
87,0,-1.2,400,0,0,1,0.767669,0.004359,1.77447,34201
88,0,-1.2,400,0,0,1,0.765366,0.004081,1.78857,34601
89,0,-1.2,400,0,0,1,0.76307,0.003705,1.79966,35001
90,0,-1.2,400,0,0,1,0.760781,0.004184,1.81721,35401
91,0,-1.2,400,0,0,1,0.758498,0.004417,1.83397,35801
92,0,-1.2,400,0,0,1,0.756223,0.004131,1.84449,36201
93,0,-1.2,400,0,0,1,0.753954,0.004658,1.86548,36601
94,0,-1.2,400,0,0,1,0.751692,0.004815,1.88145,37001
95,0,-1.2,400,0,0,1,0.749437,0.004664,1.89507,37401
96,0,-1.2,400,0,0,1,0.747189,0.004103,1.9124,37801
97,0,-1.2,400,0,0,1,0.744947,0.004938,1.92838,38201
98,0,-1.2,400,0,0,1,0.742712,0.005104,1.94401,38601
99,0,-1.2,400,0,0,1,0.740484,0.004763,1.95914,39001
100,0,-1.2,400,0,0,1,0.738263,0.004793,1.97734,39401
101,0,-1.2,400,0,0,1,0.736048,0.004657,1.99245,39801
102,0,-1.2,400,0,0,1,0.73384,0.00459,2.00199,40201
103,0,-1.2,400,0,0,1,0.731638,0.004944,2.02252,40601
104,0,-1.2,400,0,0,1,0.729443,0.004267,2.0333,41001
105,0,-1.2,400,0,0,1,0.727255,0.004545,2.04614,41401
106,0,-1.2,400,0,0,1,0.725073,0.005229,2.05416,41801
107,0,-1.2,400,0,0,1,0.722898,0.004481,2.06375,42201
108,0,-1.2,400,0,0,1,0.720729,0.005067,2.07367,42601
109,0,-1.2,400,0,0,1,0.718567,0.004258,2.08765,43001
110,0,-1.2,400,0,0,1,0.716412,0.005191,2.09664,43401
111,0,-1.2,400,0,0,1,0.714262,0.003841,2.1147,43801
112,0,-1.2,400,0,0,1,0.71212,0.004725,2.12604,44201
113,0,-1.2,400,0,0,1,0.709983,0.004659,2.13787,44601
114,0,-1.2,400,0,0,1,0.707853,0.005015,2.14172,45001
115,0,-1.2,400,0,0,1,0.70573,0.005287,2.15048,45401
116,0,-1.2,400,0,0,1,0.703612,0.004864,2.16868,45801
117,0,-1.2,400,0,0,1,0.701502,0.004369,2.17131,46201
118,0,-1.2,400,0,0,1,0.699397,0.004504,2.18182,46601
119,0,-1.2,400,0,0,1,0.697299,0.004419,2.19445,47001
120,0,-1.2,400,0,0,1,0.695207,0.005751,2.2009,47401
121,0,-1.2,400,0,0,1,0.693121,0.005495,2.21169,47801
122,0,-1.2,400,0,0,1,0.691042,0.005158,2.22136,48201
123,0,-1.2,400,0,0,1,0.688969,0.005209,2.22715,48601
124,0,8.88539,374,1,0,0,0.686902,0.004381,2.23656,48976
125,0,-1.2,400,0,0,1,0.684841,0.005088,2.24174,49376
126,0,-1.2,400,0,0,1,0.682787,0.005358,2.25704,49776
127,0,-1.2,400,0,0,1,0.680738,0.004423,2.26771,50176
128,0,-1.2,400,0,0,1,0.678696,0.006024,2.27832,50576
129,0,-1.2,400,0,0,1,0.67666,0.005356,2.29061,50976
130,0,-1.2,400,0,0,1,0.67463,0.005294,2.30123,51376
131,0,-1.2,400,0,0,1,0.672606,0.006196,2.31565,51776
132,0,-1.2,400,0,0,1,0.670588,0.005304,2.32557,52176
133,0,-1.19733,400,0,0,1,0.668577,0.005484,2.33429,52576
134,0,-1.2,400,0,0,1,0.666571,0.005297,2.34745,52976
135,0,-1.2,400,0,0,1,0.664571,0.005355,2.3569,53376
136,0,-1.2,400,0,0,1,0.662578,0.005354,2.35787,53776
137,0,-1.2,400,0,0,1,0.66059,0.00526,2.36101,54176
138,0,-1.2,400,0,0,1,0.658608,0.006634,2.37233,54576
139,0,-1.2,400,0,0,1,0.656632,0.005443,2.37947,54976
140,0,-1.2,400,0,0,1,0.654662,0.005807,2.38439,55376
141,0,-1.2,400,0,0,1,0.652698,0.005355,2.39147,55776
142,0,-1.2,400,0,0,1,0.65074,0.004808,2.39688,56176
143,0,9.38259,208,1,0,0,0.648788,0.005419,2.4015,56385
144,0,-1.19955,400,0,0,1,0.646842,0.006156,2.40608,56785
145,0,-1.2,400,0,0,1,0.644901,0.005839,2.41531,57185
146,0,9.34863,219,1,0,0,0.642966,0.005337,2.41702,57405
147,0,-1.2,400,0,0,1,0.641037,0.006206,2.42085,57805
148,0,-1.19964,400,0,0,1,0.639114,0.005356,2.42587,58205
149,0,8.97458,345,1,0,0,0.637197,0.005671,2.4318,58551
150,0,-1.2,400,0,0,1,0.635285,0.006464,2.43823,58951
151,0,-1.2,400,0,0,1,0.63338,0.005213,2.44639,59351
152,0,-1.2,400,0,0,1,0.631479,0.005304,2.4476,59751
153,0,9.03666,323,1,0,0,0.629585,0.004776,2.45355,60075
154,0,9.21541,264,1,0,0,0.627696,0.006439,2.4605,60340
155,0,-1.2,400,0,0,1,0.625813,0.006305,2.4643,60740
156,0,9.04271,321,1,0,0,0.623936,0.005007,2.46591,61062
157,0,-1.2,400,0,0,1,0.622064,0.005412,2.47537,61462
158,0,-1.19735,400,0,0,1,0.620198,0.007238,2.47286,61862
159,0,-1.2,400,0,0,1,0.618337,0.006254,2.47948,62262
160,0,8.85643,384,1,0,0,0.616482,0.006404,2.48498,62647
161,0,9.28633,240,1,0,0,0.614633,0.007834,2.49367,62888
162,0,8.91469,364,1,0,0,0.612789,0.00574,2.50008,63253
163,0,9.35011,219,1,0,0,0.61095,0.006985,2.49734,63473
164,0,9.35192,218,1,0,0,0.609118,0.005873,2.50914,63692
165,0,9.13879,289,1,0,0,0.60729,0.006616,2.51409,63982
166,0,9.40604,200,1,0,0,0.605468,0.006586,2.51894,64183
167,0,9.35318,218,1,0,0,0.603652,0.00749,2.52336,64402
168,0,9.2411,255,1,0,0,0.601841,0.006839,2.52216,64658
169,0,-1.2,400,0,0,1,0.600035,0.007658,2.53087,65058
170,0,9.25385,251,1,0,0,0.598235,0.00633,2.53544,65310
171,0,9.35893,216,1,0,0,0.596441,0.006954,2.53889,65527
172,0,9.29258,238,1,0,0,0.594651,0.006267,2.53559,65766
173,0,9.18103,275,1,0,0,0.592867,0.006429,2.54742,66042
174,0,9.32173,228,1,0,0,0.591089,0.006614,2.55375,66271
175,0,9.27126,245,1,0,0,0.589315,0.00704,2.55691,66517
176,0,9.27681,243,1,0,0,0.587548,0.007014,2.56012,66761
177,0,9.28682,240,1,0,0,0.585785,0.007082,2.56387,67002
178,0,9.2046,267,1,0,0,0.584028,0.006997,2.566,67270
179,0,9.37287,211,1,0,0,0.582275,0.006621,2.57207,67482
180,0,9.30063,235,1,0,0,0.580529,0.007399,2.5794,67718
181,0,9.27653,243,1,0,0,0.578787,0.007208,2.58489,67962
182,0,9.3553,217,1,0,0,0.577051,0.007938,2.59399,68180
183,0,-1.2,400,0,0,1,0.57532,0.007418,2.58984,68580
184,0,9.43969,189,1,0,0,0.573594,0.006947,2.5921,68770
185,0,9.35431,217,1,0,0,0.571873,0.005603,2.59601,68988
186,0,9.41823,196,1,0,0,0.570157,0.006426,2.60138,69185
187,0,9.44362,188,1,0,0,0.568447,0.00723,2.59879,69374
188,0,9.28683,240,1,0,0,0.566741,0.007113,2.60081,69615
189,0,9.20368,268,1,0,0,0.565041,0.007675,2.61744,69884
190,0,-1.19318,400,0,0,1,0.563346,0.007838,2.61662,70284
191,0,9.29167,238,1,0,0,0.561656,0.005733,2.62302,70523
192,0,-1.2,400,0,0,1,0.559971,0.007328,2.62021,70923
193,0,9.32775,226,1,0,0,0.558291,0.008879,2.61812,71150
194,0,-1.2,400,0,0,1,0.556616,0.009225,2.62847,71550
195,0,9.21991,262,1,0,0,0.554946,0.007208,2.63244,71813
196,0,9.34853,219,1,0,0,0.553282,0.008166,2.63433,72033
197,0,8.84498,387,1,0,0,0.551622,0.007692,2.64569,72421
198,0,-1.2,400,0,0,1,0.549967,0.006692,2.65145,72821
199,0,9.34623,220,1,0,0,0.548317,0.008762,2.65493,73042
200,0,-1.2,400,0,0,1,0.546672,0.006941,2.65415,73442
201,0,9.49829,169,1,0,0,0.545032,0.007556,2.66143,73612
202,0,8.92916,359,1,0,0,0.543397,0.007281,2.66612,73972
203,0,9.46005,182,1,0,0,0.541767,0.007674,2.67478,74155
204,0,9.44449,187,1,0,0,0.540141,0.00869,2.67832,74343
205,0,9.38762,206,1,0,0,0.538521,0.007623,2.68166,74550
206,0,9.41827,196,1,0,0,0.536905,0.00747,2.69779,74747
207,0,8.85936,382,1,0,0,0.535295,0.008591,2.69532,75130
208,0,9.17782,276,1,0,0,0.533689,0.007288,2.69733,75407
209,0,9.61599,130,1,0,0,0.532088,0.006278,2.70295,75538
210,0,-1.2,400,0,0,1,0.530491,0.007407,2.70628,75938
211,0,9.40839,199,1,0,0,0.5289,0.007624,2.70699,76138
212,0,9.29813,236,1,0,0,0.527313,0.008798,2.70809,76375
213,0,9.44878,186,1,0,0,0.525731,0.008775,2.7143,76562
214,0,9.08906,307,1,0,0,0.524154,0.008158,2.73169,76870
215,0,9.36757,213,1,0,0,0.522582,0.008492,2.73694,77084
216,0,9.50786,166,1,0,0,0.521014,0.010476,2.7384,77251
217,0,9.5681,146,1,0,0,0.519451,0.008392,2.75066,77398
218,0,9.38565,207,1,0,0,0.517893,0.008426,2.76447,77606
219,0,9.38561,207,1,0,0,0.516339,0.009146,2.75358,77814
220,0,9.20807,266,1,0,0,0.51479,0.008202,2.76383,78081
221,0,9.43327,191,1,0,0,0.513245,0.007498,2.77161,78273
222,0,9.3493,219,1,0,0,0.511706,0.007365,2.78812,78493
223,0,9.55571,150,1,0,0,0.510171,0.007934,2.79922,78644
224,0,9.65464,117,1,0,0,0.50864,0.009165,2.79974,78762
225,0,9.48375,174,1,0,0,0.507114,0.008107,2.7914,78937
226,0,9.51074,165,1,0,0,0.505593,0.008076,2.79643,79103
227,0,9.4875,173,1,0,0,0.504076,0.010767,2.80686,79277
228,0,-1.19565,400,0,0,1,0.502564,0.008402,2.81141,79677
229,0,9.47995,176,1,0,0,0.501056,0.010049,2.82633,79854
230,0,9.48994,172,1,0,0,0.499553,0.006913,2.83902,80027
231,0,9.54067,155,1,0,0,0.498054,0.00667,2.83029,80183
232,0,9.60697,133,1,0,0,0.49656,0.008828,2.84691,80317
233,0,9.53281,158,1,0,0,0.49507,0.008316,2.83746,80476
234,0,9.35192,218,1,0,0,0.493585,0.008505,2.84329,80695
235,0,9.46944,179,1,0,0,0.492105,0.009937,2.83613,80875
236,0,9.58636,140,1,0,0,0.490628,0.007912,2.85968,81016
237,0,9.47665,177,1,0,0,0.489156,0.010144,2.85979,81194
238,0,9.52581,160,1,0,0,0.487689,0.010646,2.85742,81355
239,0,9.47766,176,1,0,0,0.486226,0.006744,2.87746,81532
240,0,9.43319,191,1,0,0,0.484767,0.009282,2.87088,81724
241,0,9.5496,152,1,0,0,0.483313,0.008173,2.88075,81877
242,0,9.18421,274,1,0,0,0.481863,0.008637,2.8828,82152
243,0,9.56212,148,1,0,0,0.480417,0.010264,2.88963,82301
244,0,9.5229,161,1,0,0,0.478976,0.008986,2.89999,82463
245,0,9.58718,140,1,0,0,0.477539,0.00719,2.90215,82604
246,0,9.44472,187,1,0,0,0.476106,0.007617,2.91726,82792
247,0,9.56852,146,1,0,0,0.474678,0.01028,2.92787,82939
248,0,9.42033,195,1,0,0,0.473254,0.009217,2.91729,83135
249,0,9.45448,184,1,0,0,0.471834,0.00788,2.93138,83320
250,0,9.53759,156,1,0,0,0.470419,0.008515,2.94468,83477
251,0,9.48367,174,1,0,0,0.469008,0.009357,2.94602,83652
252,0,9.5806,142,1,0,0,0.467601,0.008564,2.93725,83795
253,0,9.57704,143,1,0,0,0.466198,0.008153,2.94923,83939
254,0,9.48973,172,1,0,0,0.464799,0.010251,2.96896,84112
255,0,9.55584,150,1,0,0,0.463405,0.008871,2.96037,84263
256,0,9.35733,216,1,0,0,0.462015,0.009485,2.97589,84480
257,0,9.22643,260,1,0,0,0.460629,0.007917,2.99068,84741
258,0,9.4988,169,1,0,0,0.459247,0.008645,2.99335,84911
259,0,9.25894,249,1,0,0,0.457869,0.00788,2.99673,85161
260,0,9.57678,143,1,0,0,0.456495,0.00737,3.00512,85305
261,0,9.25017,252,1,0,0,0.455126,0.007131,2.99905,85558
262,0,9.41545,197,1,0,0,0.45376,0.00763,3.02529,85756
263,0,9.44139,188,1,0,0,0.452399,0.008487,3.03394,85945
264,0,9.63085,125,1,0,0,0.451042,0.008123,3.04403,86071
265,0,9.4309,192,1,0,0,0.449689,0.00758,3.05701,86264
266,0,9.45299,185,1,0,0,0.44834,0.007788,3.06964,86450
267,0,9.41165,198,1,0,0,0.446995,0.008223,3.04828,86649
268,0,9.64893,119,1,0,0,0.445654,0.006806,3.08757,86769
269,0,9.6727,111,1,0,0,0.444317,0.008758,3.09692,86881
270,0,9.52773,160,1,0,0,0.442984,0.007581,3.10289,87042
271,0,9.40864,199,1,0,0,0.441655,0.006649,3.09597,87242
272,0,9.51659,163,1,0,0,0.44033,0.005767,3.12045,87406
273,0,9.59447,137,1,0,0,0.439009,0.008769,3.13293,87544
274,0,9.54989,152,1,0,0,0.437692,0.006382,3.11675,87697
275,0,9.47879,176,1,0,0,0.436379,0.007029,3.13551,87874
276,0,9.60081,135,1,0,0,0.43507,0.007871,3.1457,88010
277,0,9.66768,113,1,0,0,0.433765,0.006525,3.13988,88124
278,0,9.49251,171,1,0,0,0.432463,0.007302,3.16554,88296
279,0,9.50182,168,1,0,0,0.431166,0.006854,3.16698,88465
280,0,9.63418,124,1,0,0,0.429872,0.00804,3.18642,88590
281,0,9.51674,163,1,0,0,0.428583,0.006939,3.17023,88754
282,0,9.56133,148,1,0,0,0.427297,0.005488,3.18407,88903
283,0,9.45722,183,1,0,0,0.426015,0.006907,3.19316,89087
284,0,9.66364,114,1,0,0,0.424737,0.005725,3.21969,89202
285,0,9.59547,137,1,0,0,0.423463,0.008252,3.19386,89340
286,0,9.50202,168,1,0,0,0.422192,0.005522,3.20108,89509
287,0,9.53171,158,1,0,0,0.420926,0.005826,3.23041,89668
288,0,9.60447,134,1,0,0,0.419663,0.007073,3.2399,89803
289,0,9.62177,128,1,0,0,0.418404,0.005271,3.2331,89932
290,0,9.65138,118,1,0,0,0.417149,0.005963,3.24189,90051
291,0,9.5678,146,1,0,0,0.415897,0.006374,3.24472,90198
292,0,9.57344,144,1,0,0,0.41465,0.005561,3.2694,90343
293,0,9.55643,150,1,0,0,0.413406,0.006172,3.28589,90494
294,0,9.52097,162,1,0,0,0.412166,0.007011,3.28143,90657
295,0,9.46016,182,1,0,0,0.410929,0.005199,3.27263,90840
296,0,9.56604,147,1,0,0,0.409696,0.006007,3.29631,90988
297,0,9.61439,131,1,0,0,0.408467,0.006797,3.33156,91120
298,0,9.5168,163,1,0,0,0.407242,0.006659,3.3213,91284
299,0,9.59651,137,1,0,0,0.40602,0.005306,3.33023,91422
300,0,9.60056,135,1,0,0,0.404802,0.005828,3.35675,91558
301,0,9.5861,140,1,0,0,0.403588,0.005321,3.35872,91699
302,0,9.58889,139,1,0,0,0.402377,0.00445,3.38479,91839
303,0,9.66641,113,1,0,0,0.40117,0.004912,3.38145,91953
304,0,9.6131,131,1,0,0,0.399966,0.005292,3.40077,92085
305,0,9.55032,152,1,0,0,0.398766,0.004174,3.37834,92238
306,0,9.51743,163,1,0,0,0.39757,0.003567,3.40265,92402
307,0,9.67294,111,1,0,0,0.396377,0.004735,3.43953,92514
308,0,9.59796,136,1,0,0,0.395188,0.004273,3.4476,92651
309,0,9.60681,133,1,0,0,0.394003,0.005381,3.47112,92785
310,0,9.55636,150,1,0,0,0.392821,0.004392,3.44796,92936
311,0,9.50437,167,1,0,0,0.391642,0.005265,3.47142,93104
312,0,9.58076,142,1,0,0,0.390467,0.005887,3.46296,93247
313,0,9.65149,118,1,0,0,0.389296,0.004539,3.50016,93366
314,0,9.64348,121,1,0,0,0.388128,0.004516,3.47397,93488
315,0,9.55866,149,1,0,0,0.386964,0.003958,3.49121,93638
316,0,9.69993,102,1,0,0,0.385803,0.002678,3.52791,93741
317,0,9.62187,128,1,0,0,0.384645,0.004487,3.52648,93870
318,0,9.60959,132,1,0,0,0.383491,0.003737,3.54299,94003
319,0,9.69688,103,1,0,0,0.382341,0.003748,3.55851,94107
320,0,9.61278,131,1,0,0,0.381194,0.004463,3.52449,94239
321,0,9.67002,112,1,0,0,0.38005,0.004704,3.55529,94352
322,0,9.64275,121,1,0,0,0.37891,0.003428,3.5901,94474
323,0,9.5982,136,1,0,0,0.377773,0.004099,3.58476,94611
324,0,9.59495,137,1,0,0,0.37664,0.003992,3.60422,94749
325,0,9.64907,119,1,0,0,0.37551,0.004096,3.60797,94869
326,0,9.6635,114,1,0,0,0.374384,0.004682,3.59352,94984
327,0,9.64573,120,1,0,0,0.37326,0.004821,3.62105,95105
328,0,9.65146,118,1,0,0,0.372141,0.004409,3.59445,95224
329,0,9.60947,132,1,0,0,0.371024,0.00458,3.63653,95357
330,0,9.66579,114,1,0,0,0.369911,0.005792,3.6627,95472
331,0,9.67944,109,1,0,0,0.368801,0.004917,3.63576,95582
332,0,9.68163,108,1,0,0,0.367695,0.006098,3.66185,95691
333,0,9.66949,112,1,0,0,0.366592,0.003931,3.67824,95804
334,0,9.72369,94,1,0,0,0.365492,0.002776,3.71555,95899
335,0,9.62786,126,1,0,0,0.364396,0.002719,3.70057,96026
336,0,9.6728,111,1,0,0,0.363302,0.004005,3.69383,96138
337,0,9.59479,137,1,0,0,0.362213,0.004138,3.7147,96276
338,0,9.69751,103,1,0,0,0.361126,0.002661,3.71909,96380
339,0,9.71483,97,1,0,0,0.360043,0.003485,3.73275,96478
340,0,9.70256,101,1,0,0,0.358962,0.004185,3.77084,96580
341,0,9.69402,104,1,0,0,0.357886,0.004045,3.77536,96685
342,0,9.71135,98,1,0,0,0.356812,0.00278,3.75219,96784
343,0,9.64904,119,1,0,0,0.355741,0.003555,3.75322,96904
344,0,9.69066,105,1,0,0,0.354674,0.00333,3.76141,97010
345,0,9.6368,123,1,0,0,0.35361,0.002307,3.80648,97134
346,0,9.67882,109,1,0,0,0.352549,0.002892,3.78822,97244
347,0,9.65759,116,1,0,0,0.351492,0.004322,3.78154,97361
348,0,9.6612,115,1,0,0,0.350437,0.002687,3.815,97477
349,0,9.71165,98,1,0,0,0.349386,0.002685,3.84923,97576
350,0,9.6999,102,1,0,0,0.348338,0.003187,3.85621,97679
351,0,9.5888,139,1,0,0,0.347293,0.004543,3.87071,97819
352,0,9.62458,127,1,0,0,0.346251,0.002897,3.86759,97947
353,0,9.73884,89,1,0,0,0.345212,0.002976,3.89788,98037
354,0,9.70922,99,1,0,0,0.344176,0.002579,3.88092,98137
355,0,9.71523,97,1,0,0,0.343144,0.003629,3.91476,98235
356,0,9.70533,100,1,0,0,0.342115,0.002953,3.91425,98336
357,0,9.7479,86,1,0,0,0.341088,0.002916,3.89587,98423
358,0,9.65143,118,1,0,0,0.340065,0.003829,3.91135,98542
359,0,9.68157,108,1,0,0,0.339045,0.003915,3.90239,98651
360,0,9.66435,114,1,0,0,0.338028,0.002882,3.93554,98766
361,0,9.70577,100,1,0,0,0.337014,0.003119,3.95389,98867
362,0,9.72101,95,1,0,0,0.336002,0.002771,3.93881,98963
363,0,9.72677,93,1,0,0,0.334994,0.003519,3.94882,99057
364,0,9.70906,99,1,0,0,0.333989,0.003011,3.98069,99157
365,0,9.7147,97,1,0,0,0.332988,0.002155,3.98593,99255
366,0,9.69084,105,1,0,0,0.331989,0.003432,3.99547,99361
367,0,9.69982,102,1,0,0,0.330993,0.003769,4.0151,99464
368,0,9.73567,90,1,0,0,0.33,0.005175,3.99832,99555
369,0,9.69061,105,1,0,0,0.32901,0.00128,4.02006,99661
370,0,9.70248,101,1,0,0,0.328023,0.001784,4.01141,99763
371,0,9.72402,94,1,0,0,0.327039,0.003133,4.02065,99858
372,0,9.62773,126,1,0,0,0.326057,0.003678,4.08652,99985
373,0,9.68211,108,1,0,0,0.325079,0.003294,4.07513,100094
374,0,9.68995,106,1,0,0,0.324104,0.001596,4.08461,100201
375,0,9.71208,98,1,0,0,0.323132,0.003147,4.02351,100300
376,0,9.63642,123,1,0,0,0.322162,0.002508,4.0743,100424
377,0,9.7064,100,1,0,0,0.321196,0.00271,4.10243,100525
378,0,9.74154,88,1,0,0,0.320232,0.004196,4.11847,100614
379,0,9.75058,85,1,0,0,0.319272,0.002088,4.11766,100700
380,0,9.72396,94,1,0,0,0.318314,0.001728,4.14998,100795
381,0,9.69942,102,1,0,0,0.317359,0.00322,4.12858,100898
382,0,9.71785,96,1,0,0,0.316407,0.003202,4.13478,100995
383,0,9.68437,107,1,0,0,0.315457,0.001738,4.17097,101103
384,0,9.72677,93,1,0,0,0.314511,0.002471,4.18283,101197
385,0,9.73305,91,1,0,0,0.313568,0.002967,4.17529,101289
386,0,9.70615,100,1,0,0,0.312627,0.002123,4.16148,101390
387,0,9.71125,98,1,0,0,0.311689,0.001861,4.17403,101489
388,0,9.68484,107,1,0,0,0.310754,0.00279,4.24348,101597
389,0,9.78631,73,1,0,0,0.309822,0.004986,4.22334,101671
390,0,9.61291,131,1,0,0,0.308892,0.003445,4.19803,101803
391,0,9.72431,94,1,0,0,0.307965,0.002041,4.23723,101898
392,0,9.69701,103,1,0,0,0.307042,0.002225,4.22623,102002
393,0,9.69971,102,1,0,0,0.30612,0.002588,4.29517,102105
394,0,9.69993,102,1,0,0,0.305202,0.003803,4.28395,102208
395,0,9.73858,89,1,0,0,0.304287,0.00233,4.27053,102298
396,0,9.75075,85,1,0,0,0.303374,0.001373,4.24248,102384
