episode,phase,total_reward,steps,success,collision,timeout,epsilon,avg_loss,avg_q,global_train_steps
1209,1,9.83767,56,1,0,0,0.1,0.000105,7.78642,160452
1210,1,9.84408,54,1,0,0,0.1,0.000123,7.76773,160507
1211,1,9.83801,56,1,0,0,0.1,0.000129,7.79303,160564
1212,1,9.83728,56,1,0,0,0.1,0.000191,7.80216,160621
1213,1,9.83202,58,1,0,0,0.1,0.000114,7.81128,160680
1214,1,9.83752,56,1,0,0,0.1,0.000113,7.76439,160737
1215,1,9.85578,50,1,0,0,0.1,0.000117,7.79953,160788
1216,1,9.82267,61,1,0,0,0.1,0.000142,7.75966,160850
1217,1,9.8384,56,1,0,0,0.1,0.00011,7.75632,160907
1218,1,9.85299,51,1,0,0,0.1,0.000119,7.78233,160959
1219,1,9.84695,53,1,0,0,0.1,0.000117,7.78395,161013
1220,1,9.82927,59,1,0,0,0.1,0.000113,7.79778,161073
1221,1,9.85293,51,1,0,0,0.1,0.00015,7.77903,161125
1222,1,9.83804,56,1,0,0,0.1,0.000113,7.78643,161182
1223,1,9.83465,57,1,0,0,0.1,0.000188,7.76728,161240
1224,1,9.83496,57,1,0,0,0.1,0.000117,7.78782,161298
1225,1,9.84695,53,1,0,0,0.1,0.000117,7.80924,161352
1226,1,9.844,54,1,0,0,0.1,0.000231,7.77466,161407
1227,1,9.84381,54,1,0,0,0.1,0.000169,7.79466,161462
1228,1,9.83777,56,1,0,0,0.1,0.000108,7.78012,161519
1229,1,9.80799,66,1,0,0,0.1,0.00011,7.78026,161586
1230,1,9.83479,57,1,0,0,0.1,0.000114,7.78481,161644
1231,1,9.85001,52,1,0,0,0.1,0.000124,7.77696,161697
1232,1,9.83242,58,1,0,0,0.1,0.000103,7.77861,161756
1233,1,9.84328,54,1,0,0,0.1,0.000108,7.78338,161811
1234,1,9.84089,55,1,0,0,0.1,0.000102,7.80165,161867
1235,1,9.84099,55,1,0,0,0.1,0.000195,7.77365,161923
1236,1,9.82602,60,1,0,0,0.1,0.000107,7.7651,161984
1237,1,9.84394,54,1,0,0,0.1,0.000102,7.76525,162039
1238,1,9.83186,58,1,0,0,0.1,0.000107,7.78483,162098
1239,1,9.84401,54,1,0,0,0.1,0.000141,7.78468,162153
1240,1,9.83176,58,1,0,0,0.1,0.000112,7.79504,162212
1241,1,9.83545,57,1,0,0,0.1,0.000134,7.79802,162270
1242,1,9.84624,53,1,0,0,0.1,0.000122,7.76175,162324
1243,1,9.83778,56,1,0,0,0.1,0.00011,7.78712,162381
1244,1,9.83447,57,1,0,0,0.1,0.000136,7.78092,162439
1245,1,9.82592,60,1,0,0,0.1,0.000113,7.77883,162500
1246,1,9.85003,52,1,0,0,0.1,0.000211,7.77356,162553
1247,1,9.82927,59,1,0,0,0.1,0.000171,7.76537,162613
1248,1,9.85003,52,1,0,0,0.1,0.000124,7.7826,162666
1249,1,9.83202,58,1,0,0,0.1,0.000106,7.77643,162725
1250,1,9.84403,54,1,0,0,0.1,0.000185,7.7984,162780
1251,1,9.85003,52,1,0,0,0.1,0.000174,7.75336,162833
1252,1,9.82284,61,1,0,0,0.1,0.000134,7.7736,162895
1253,1,9.81325,64,1,0,0,0.1,0.000131,7.77479,162960
1254,1,9.83483,57,1,0,0,0.1,0.000164,7.78594,163018
1255,1,9.84052,55,1,0,0,0.1,0.000143,7.7644,163074
1256,1,9.84978,52,1,0,0,0.1,0.000206,7.7681,163127
1257,1,9.84703,53,1,0,0,0.1,0.000182,7.80724,163181
1258,1,9.82279,61,1,0,0,0.1,0.000208,7.79182,163243
1259,1,9.84367,54,1,0,0,0.1,0.000137,7.8004,163298
1260,1,9.8378,56,1,0,0,0.1,0.000154,7.795,163355
1261,1,9.85603,50,1,0,0,0.1,0.000137,7.75872,163406
1262,1,9.84096,55,1,0,0,0.1,0.000113,7.78176,163462
1263,1,9.83824,56,1,0,0,0.1,0.000236,7.78762,163519
1264,1,9.84403,54,1,0,0,0.1,0.00016,7.79598,163574
1265,1,9.85528,50,1,0,0,0.1,0.000109,7.77702,163625
1266,1,9.82334,61,1,0,0,0.1,0.000212,7.78565,163687
1267,1,9.83803,56,1,0,0,0.1,0.000181,7.78208,163744
1268,1,9.83784,56,1,0,0,0.1,0.000157,7.77793,163801
1269,1,9.84931,52,1,0,0,0.1,0.000262,7.79415,163854
1270,1,9.85299,51,1,0,0,0.1,0.000201,7.77837,163906
1271,1,9.82899,59,1,0,0,0.1,0.000233,7.80135,163966
1272,1,9.83483,57,1,0,0,0.1,0.000176,7.79092,164024
1273,1,9.82878,59,1,0,0,0.1,0.000279,7.78044,164084
1274,1,9.84401,54,1,0,0,0.1,0.000342,7.77224,164139
1275,1,9.83152,58,1,0,0,0.1,0.00016,7.78783,164198
1276,1,9.80184,68,1,0,0,0.1,0.000171,7.78129,164267
1277,1,9.841,55,1,0,0,0.1,0.000164,7.80461,164323
1278,1,9.84981,52,1,0,0,0.1,0.000257,7.77107,164376
1279,1,9.83179,58,1,0,0,0.1,0.000155,7.76473,164435
1280,1,9.84394,54,1,0,0,0.1,0.00019,7.78244,164490
1281,1,9.83169,58,1,0,0,0.1,0.000268,7.7528,164549
1282,1,9.83858,56,1,0,0,0.1,0.000271,7.7997,164606
1283,1,9.83745,56,1,0,0,0.1,0.000429,7.76721,164663
1284,1,9.85042,52,1,0,0,0.1,0.000253,7.75075,164716
1285,1,9.83513,57,1,0,0,0.1,0.000173,7.80475,164774
1286,1,9.85224,51,1,0,0,0.1,0.000235,7.77767,164826
1287,1,9.82269,61,1,0,0,0.1,0.000272,7.7824,164888
1288,1,9.84383,54,1,0,0,0.1,0.000247,7.80701,164943
1289,1,9.84703,53,1,0,0,0.1,0.000176,7.79192,164997
1290,1,9.84928,52,1,0,0,0.1,0.000287,7.78153,165050
1291,1,9.83837,56,1,0,0,0.1,0.000196,7.77766,165107
1292,1,9.84931,52,1,0,0,0.1,0.000344,7.78624,165160
1293,1,9.8349,57,1,0,0,0.1,0.000239,7.79073,165218
1294,1,9.85008,52,1,0,0,0.1,0.000225,7.77941,165271
1295,1,9.84682,53,1,0,0,0.1,0.000226,7.78252,165325
1296,1,9.85001,52,1,0,0,0.1,0.000282,7.79835,165378
1297,1,9.83858,56,1,0,0,0.1,0.000188,7.79123,165435
1298,1,9.83799,56,1,0,0,0.1,0.000233,7.79696,165492
1299,1,9.84704,53,1,0,0,0.1,0.000205,7.78441,165546
1300,1,9.84069,55,1,0,0,0.1,0.000235,7.78178,165602
1301,1,9.84027,55,1,0,0,0.1,0.000208,7.75545,165658
1302,1,9.84952,52,1,0,0,0.1,0.000289,7.78029,165711
1303,1,9.82838,59,1,0,0,0.1,0.000234,7.7904,165771
1304,1,9.82891,59,1,0,0,0.1,0.000204,7.76685,165831
1305,1,9.83475,57,1,0,0,0.1,0.000259,7.76696,165889
1306,1,9.83491,57,1,0,0,0.1,0.000225,7.75614,165947
1307,1,9.84627,53,1,0,0,0.1,0.000211,7.76046,166001
1308,1,9.82528,60,1,0,0,0.1,0.000294,7.79931,166062
1309,1,9.82252,61,1,0,0,0.1,0.000202,7.78244,166124
1310,1,9.8404,55,1,0,0,0.1,0.000217,7.7732,166180
1311,1,9.85603,50,1,0,0,0.1,0.000273,7.78031,166231
1312,1,9.84655,53,1,0,0,0.1,0.000228,7.79867,166285
1313,1,9.84081,55,1,0,0,0.1,0.000283,7.78236,166341
1314,1,9.83784,56,1,0,0,0.1,0.000254,7.75015,166398
1315,1,9.83455,57,1,0,0,0.1,0.000163,7.77673,166456
1316,1,9.84699,53,1,0,0,0.1,0.000201,7.77758,166510
1317,1,9.84401,54,1,0,0,0.1,0.000186,7.76362,166565
1318,1,9.85603,50,1,0,0,0.1,0.000259,7.7477,166616
1319,1,9.85299,51,1,0,0,0.1,0.000177,7.80338,166668
1320,1,9.84978,52,1,0,0,0.1,0.000224,7.79617,166721
1321,1,9.85299,51,1,0,0,0.1,0.000176,7.77254,166773
1322,1,9.82249,61,1,0,0,0.1,0.000232,7.78622,166835
1323,1,9.85227,51,1,0,0,0.1,0.000206,7.77166,166887
1324,1,9.83777,56,1,0,0,0.1,0.000183,7.76564,166944
1325,1,9.84112,55,1,0,0,0.1,0.000186,7.79713,167000
1326,1,9.84624,53,1,0,0,0.1,0.000189,7.78375,167054
1327,1,9.83427,57,1,0,0,0.1,0.000258,7.77642,167112
1328,1,9.84401,54,1,0,0,0.1,0.000314,7.77402,167167
1329,1,9.83801,56,1,0,0,0.1,0.000204,7.78394,167224
1330,1,9.82883,59,1,0,0,0.1,0.000324,7.79056,167284
1331,1,9.84707,53,1,0,0,0.1,0.000239,7.76662,167338
1332,1,9.84983,52,1,0,0,0.1,0.000172,7.76823,167391
1333,1,9.82837,59,1,0,0,0.1,0.000187,7.77251,167451
1334,1,9.82584,60,1,0,0,0.1,0.000219,7.78669,167512
1335,1,9.84984,52,1,0,0,0.1,0.000191,7.76456,167565
1336,1,9.82327,61,1,0,0,0.1,0.000189,7.77656,167627
1337,1,9.85003,52,1,0,0,0.1,0.000182,7.76485,167680
1338,1,9.84392,54,1,0,0,0.1,0.000178,7.78303,167735
1339,1,9.84977,52,1,0,0,0.1,0.000175,7.79053,167788
1340,1,9.83201,58,1,0,0,0.1,0.000157,7.78667,167847
1341,1,9.8415,55,1,0,0,0.1,0.000206,7.79126,167903
1342,1,9.81703,63,1,0,0,0.1,0.000155,7.75825,167967
1343,1,9.83749,56,1,0,0,0.1,0.000155,7.78085,168024
1344,1,9.85001,52,1,0,0,0.1,0.000163,7.78445,168077
1345,1,9.84103,55,1,0,0,0.1,0.000167,7.75516,168133
1346,1,9.82911,59,1,0,0,0.1,0.00017,7.79361,168193
1347,1,9.84983,52,1,0,0,0.1,0.000144,7.78166,168246
1348,1,9.83184,58,1,0,0,0.1,0.000167,7.77217,168305
1349,1,9.82851,59,1,0,0,0.1,0.000208,7.77958,168365
1350,1,9.85299,51,1,0,0,0.1,0.000899,7.78529,168417
1351,1,9.84703,53,1,0,0,0.1,0.000264,7.78715,168471
1352,1,9.85578,50,1,0,0,0.1,0.000148,7.80915,168522
1353,1,9.8438,54,1,0,0,0.1,0.000194,7.77198,168577
1354,1,9.83853,56,1,0,0,0.1,0.000198,7.75996,168634
1355,1,9.83276,58,1,0,0,0.1,0.000186,7.76079,168693
1356,1,9.83801,56,1,0,0,0.1,0.000176,7.77595,168750
1357,1,9.84699,53,1,0,0,0.1,0.000123,7.7903,168804
1358,1,9.84655,53,1,0,0,0.1,0.000165,7.77075,168858
1359,1,9.83497,57,1,0,0,0.1,0.000164,7.79493,168916
1360,1,9.84715,53,1,0,0,0.1,0.000169,7.76016,168970
1361,1,9.82589,60,1,0,0,0.1,0.000236,7.77369,169031
1362,1,9.85001,52,1,0,0,0.1,0.000152,7.80295,169084
1363,1,9.85601,50,1,0,0,0.1,0.000153,7.78775,169135
1364,1,9.84929,52,1,0,0,0.1,0.000144,7.77738,169188
1365,1,9.85001,52,1,0,0,0.1,0.000165,7.79145,169241
1366,1,9.84627,53,1,0,0,0.1,0.000118,7.76261,169295
1367,1,9.83835,56,1,0,0,0.1,0.00013,7.75534,169352
1368,1,9.83803,56,1,0,0,0.1,0.000123,7.76662,169409
1369,1,9.83736,56,1,0,0,0.1,0.000144,7.77987,169466
1370,1,9.85299,51,1,0,0,0.1,0.000191,7.76576,169518
1371,1,9.85001,52,1,0,0,0.1,0.000149,7.78189,169571
1372,1,9.82322,61,1,0,0,0.1,0.000132,7.78431,169633
1373,1,9.85003,52,1,0,0,0.1,0.000181,7.79122,169686
1374,1,9.84328,54,1,0,0,0.1,0.000143,7.7719,169741
1375,1,9.80809,66,1,0,0,0.1,0.000133,7.79559,169808
1376,1,9.84089,55,1,0,0,0.1,0.00013,7.79249,169864
1377,1,9.81153,65,1,0,0,0.1,0.000159,7.78011,169930
1378,1,9.83795,56,1,0,0,0.1,0.000129,7.7762,169987
1379,1,9.82906,59,1,0,0,0.1,0.000164,7.7924,170047
1380,1,9.82933,59,1,0,0,0.1,0.000169,7.76669,170107
1381,1,9.84082,55,1,0,0,0.1,0.000118,7.7994,170163
1382,1,9.83502,57,1,0,0,0.1,0.000126,7.78613,170221
1383,1,9.81757,63,1,0,0,0.1,0.000187,7.78769,170285
1384,1,9.82899,59,1,0,0,0.1,0.000136,7.77595,170345
1385,1,9.84703,53,1,0,0,0.1,0.000112,7.78064,170399
1386,1,9.8348,57,1,0,0,0.1,0.000127,7.79204,170457
1387,1,9.84352,54,1,0,0,0.1,0.000144,7.77169,170512
1388,1,9.83162,58,1,0,0,0.1,0.000163,7.76692,170571
1389,1,9.85022,52,1,0,0,0.1,0.000156,7.7974,170624
1390,1,9.83128,58,1,0,0,0.1,0.000198,7.77386,170683
1391,1,9.82532,60,1,0,0,0.1,0.000141,7.80495,170744
1392,1,9.82295,61,1,0,0,0.1,0.000241,7.77853,170806
1393,1,9.84368,54,1,0,0,0.1,0.000147,7.77852,170861
1394,1,9.84928,52,1,0,0,0.1,0.000126,7.77203,170914
1395,1,9.84405,54,1,0,0,0.1,0.000102,7.77344,170969
1396,1,9.83803,56,1,0,0,0.1,0.000147,7.77185,171026
1397,1,9.85003,52,1,0,0,0.1,0.000123,7.77234,171079
1398,1,9.82292,61,1,0,0,0.1,0.000154,7.78299,171141
1399,1,9.8408,55,1,0,0,0.1,0.000135,7.76567,171197
1400,1,9.83156,58,1,0,0,0.1,0.000112,7.79678,171256
1401,1,9.85001,52,1,0,0,0.1,0.000115,7.7513,171309
1402,1,9.84624,53,1,0,0,0.1,0.000116,7.77774,171363
1403,1,9.82879,59,1,0,0,0.1,0.000176,7.77533,171423
1404,1,9.82869,59,1,0,0,0.1,0.000114,7.79271,171483
1405,1,9.82282,61,1,0,0,0.1,0.000152,7.78618,171545
1406,1,9.84074,55,1,0,0,0.1,0.000171,7.78996,171601
1407,1,9.85601,50,1,0,0,0.1,0.000201,7.76456,171652
1408,1,9.84089,55,1,0,0,0.1,0.000134,7.80559,171708
1409,1,9.84401,54,1,0,0,0.1,0.00011,7.75868,171763
1410,1,9.84349,54,1,0,0,0.1,0.000143,7.75158,171818
1411,1,9.83728,56,1,0,0,0.1,0.000198,7.78595,171875
1412,1,9.84401,54,1,0,0,0.1,0.000116,7.79424,171930
1413,1,9.82561,60,1,0,0,0.1,0.000102,7.79614,171991
1414,1,9.84384,54,1,0,0,0.1,0.000141,7.80708,172046
1415,1,9.84403,54,1,0,0,0.1,0.000101,7.79778,172101
1416,1,9.85224,51,1,0,0,0.1,9.1e-05,7.77737,172153
1417,1,9.82626,60,1,0,0,0.1,0.000101,7.7819,172214
1418,1,9.83794,56,1,0,0,0.1,0.000102,7.78938,172271
1419,1,9.83553,57,1,0,0,0.1,0.00012,7.81108,172329
1420,1,9.85583,50,1,0,0,0.1,0.000113,7.77625,172380
1421,1,9.84969,52,1,0,0,0.1,0.00012,7.78468,172433
1422,1,9.85601,50,1,0,0,0.1,9.5e-05,7.80879,172484
1423,1,9.81648,63,1,0,0,0.1,0.000122,7.80164,172548
1424,1,9.81458,64,1,0,0,0.1,0.000132,7.80525,172613
1425,1,9.83481,57,1,0,0,0.1,0.000134,7.8091,172671
1426,1,9.83128,58,1,0,0,0.1,0.000108,7.77538,172730
1427,1,9.85001,52,1,0,0,0.1,0.000143,7.78821,172783
1428,1,9.84091,55,1,0,0,0.1,0.000135,7.76884,172839
1429,1,9.83203,58,1,0,0,0.1,0.000155,7.8218,172898
1430,1,9.83499,57,1,0,0,0.1,0.000126,7.78659,172956
1431,1,9.83499,57,1,0,0,0.1,0.000102,7.76956,173014
1432,1,9.83489,57,1,0,0,0.1,0.000108,7.78378,173072
1433,1,9.83152,58,1,0,0,0.1,8.9e-05,7.77944,173131
1434,1,9.85603,50,1,0,0,0.1,9.4e-05,7.79413,173182
1435,1,9.8499,52,1,0,0,0.1,0.00012,7.81577,173235
1436,1,9.85003,52,1,0,0,0.1,0.00011,7.79008,173288
1437,1,9.83801,56,1,0,0,0.1,0.000107,7.75439,173345
1438,1,9.83728,56,1,0,0,0.1,0.000115,7.78554,173402
1439,1,9.83128,58,1,0,0,0.1,0.000109,7.7955,173461
1440,1,9.84356,54,1,0,0,0.1,0.000237,7.81455,173516
1441,1,9.84099,55,1,0,0,0.1,0.000123,7.81659,173572
1442,1,9.83801,56,1,0,0,0.1,0.000163,7.80585,173629
1443,1,9.84401,54,1,0,0,0.1,0.000122,7.78504,173684
1444,1,9.84384,54,1,0,0,0.1,9.7e-05,7.78189,173739
1445,1,9.83202,58,1,0,0,0.1,9.3e-05,7.77911,173798
1446,1,9.83497,57,1,0,0,0.1,0.000142,7.7771,173856
1447,1,9.84703,53,1,0,0,0.1,0.000159,7.77906,173910
1448,1,9.84689,53,1,0,0,0.1,0.0001,7.77646,173964
1449,1,9.83858,56,1,0,0,0.1,8.4e-05,7.80124,174021
1450,1,9.84683,53,1,0,0,0.1,0.000114,7.76059,174075
1451,1,9.83203,58,1,0,0,0.1,9.8e-05,7.76885,174134
1452,1,9.83824,56,1,0,0,0.1,0.000102,7.77639,174191
1453,1,9.83778,56,1,0,0,0.1,0.000109,7.79315,174248
1454,1,9.84328,54,1,0,0,0.1,0.000111,7.78536,174303
1455,1,9.84703,53,1,0,0,0.1,0.0001,7.80629,174357
1456,1,9.84084,55,1,0,0,0.1,0.000113,7.78848,174413
1457,1,9.85003,52,1,0,0,0.1,0.000167,7.76325,174466
1458,1,9.84983,52,1,0,0,0.1,0.000171,7.80263,174519
1459,1,9.84034,55,1,0,0,0.1,9.7e-05,7.79295,174575
1460,1,9.817,63,1,0,0,0.1,9.5e-05,7.80319,174639
1461,1,9.82604,60,1,0,0,0.1,8.2e-05,7.79446,174700
1462,1,9.85001,52,1,0,0,0.1,0.00012,7.80828,174753
1463,1,9.82883,59,1,0,0,0.1,9.1e-05,7.78057,174813
1464,1,9.82917,59,1,0,0,0.1,0.000156,7.79477,174873
1465,1,9.83179,58,1,0,0,0.1,0.000126,7.78888,174932
1466,1,9.84124,55,1,0,0,0.1,0.000106,7.76132,174988
1467,1,9.82943,59,1,0,0,0.1,0.000107,7.79773,175048
1468,1,9.84052,55,1,0,0,0.1,0.00012,7.77628,175104
1469,1,9.83839,56,1,0,0,0.1,0.000183,7.77832,175161
1470,1,9.82273,61,1,0,0,0.1,0.000106,7.7966,175223
1471,1,9.84401,54,1,0,0,0.1,0.000121,7.79098,175278
1472,1,9.84401,54,1,0,0,0.1,0.000105,7.82067,175333
1473,1,9.85001,52,1,0,0,0.1,7.8e-05,7.76528,175386
1474,1,9.85027,52,1,0,0,0.1,0.000115,7.80678,175439
1475,1,9.84331,54,1,0,0,0.1,9.3e-05,7.79607,175494
1476,1,9.83799,56,1,0,0,0.1,0.000115,7.79331,175551
1477,1,9.83728,56,1,0,0,0.1,0.000106,7.78967,175608
1478,1,9.84396,54,1,0,0,0.1,0.000117,7.79275,175663
1479,1,9.8349,57,1,0,0,0.1,8.1e-05,7.79441,175721
1480,1,9.84103,55,1,0,0,0.1,0.000101,7.776,175777
1481,1,9.85291,51,1,0,0,0.1,0.000127,7.7689,175829
1482,1,9.83448,57,1,0,0,0.1,9.6e-05,7.76718,175887
1483,1,9.83472,57,1,0,0,0.1,0.00012,7.78773,175945
1484,1,9.82342,61,1,0,0,0.1,0.000126,7.77961,176007
1485,1,9.84408,54,1,0,0,0.1,9e-05,7.77366,176062
1486,1,9.84977,52,1,0,0,0.1,9.7e-05,7.79262,176115
1487,1,9.83801,56,1,0,0,0.1,0.000138,7.76822,176172
1488,1,9.82621,60,1,0,0,0.1,0.000177,7.76511,176233
1489,1,9.83497,57,1,0,0,0.1,9.7e-05,7.7921,176291
1490,1,9.83496,57,1,0,0,0.1,0.000112,7.79501,176349
1491,1,9.81082,65,1,0,0,0.1,8.8e-05,7.77773,176415
1492,1,9.84389,54,1,0,0,0.1,0.000105,7.79087,176470
1493,1,9.84119,55,1,0,0,0.1,0.000113,7.777,176526
1494,1,9.82569,60,1,0,0,0.1,0.000119,7.79259,176587
1495,1,9.84401,54,1,0,0,0.1,0.000111,7.77073,176642
1496,1,9.81713,63,1,0,0,0.1,8.5e-05,7.77626,176706
1497,1,9.83203,58,1,0,0,0.1,0.000117,7.79976,176765
1498,1,9.83723,56,1,0,0,0.1,0.000127,7.81788,176822
1499,1,9.84652,53,1,0,0,0.1,8.4e-05,7.78687,176876
1500,1,9.83223,58,1,0,0,0.1,9.3e-05,7.75878,176935
1501,1,9.84124,55,1,0,0,0.1,0.00023,7.79547,176991
1502,1,9.84069,55,1,0,0,0.1,0.000151,7.78175,177047
1503,1,9.83792,56,1,0,0,0.1,0.000114,7.79633,177104
1504,1,9.83187,58,1,0,0,0.1,0.000102,7.79325,177163
1505,1,9.85001,52,1,0,0,0.1,0.000201,7.789,177216
1506,1,9.85001,52,1,0,0,0.1,0.000154,7.80487,177269
1507,1,9.84403,54,1,0,0,0.1,0.000302,7.78785,177324
1508,1,9.84681,53,1,0,0,0.1,0.000212,7.78905,177378
1509,1,9.84406,54,1,0,0,0.1,0.000169,7.78737,177433
1510,1,9.83422,57,1,0,0,0.1,0.000174,7.78879,177491
1511,1,9.85283,51,1,0,0,0.1,0.000243,7.77616,177543
1512,1,9.85601,50,1,0,0,0.1,0.000397,7.77605,177594
1513,1,9.82238,61,1,0,0,0.1,0.000212,7.79538,177656
1514,1,9.84098,55,1,0,0,0.1,0.000214,7.80659,177712
1515,1,9.83503,57,1,0,0,0.1,0.00019,7.81695,177770
1516,1,9.83796,56,1,0,0,0.1,0.00023,7.77788,177827
1517,1,9.84698,53,1,0,0,0.1,0.000307,7.78857,177881
1518,1,9.83131,58,1,0,0,0.1,0.000211,7.80704,177940
1519,1,9.83493,57,1,0,0,0.1,0.0002,7.77498,177998
1520,1,9.84718,53,1,0,0,0.1,0.000269,7.80925,178052
1521,1,9.83208,58,1,0,0,0.1,0.000231,7.80179,178111
1522,1,9.8283,59,1,0,0,0.1,0.000288,7.78499,178171
1523,1,9.84972,52,1,0,0,0.1,0.000354,7.79103,178224
1524,1,9.82032,62,1,0,0,0.1,0.000243,7.78701,178287
1525,1,9.85003,52,1,0,0,0.1,0.000218,7.79554,178340
1526,1,9.81669,63,1,0,0,0.1,0.000214,7.78497,178404
1527,1,9.83539,57,1,0,0,0.1,0.000228,7.80503,178462
1528,1,9.8136,64,1,0,0,0.1,0.000231,7.7858,178527
1529,1,9.83498,57,1,0,0,0.1,0.000202,7.75896,178585
1530,1,9.84329,54,1,0,0,0.1,0.000294,7.80279,178640
1531,1,9.84401,54,1,0,0,0.1,0.000245,7.80547,178695
1532,1,9.84077,55,1,0,0,0.1,0.000264,7.79258,178751
1533,1,9.85303,51,1,0,0,0.1,0.000231,7.7923,178803
1534,1,9.84667,53,1,0,0,0.1,0.000312,7.77972,178857
1535,1,9.84085,55,1,0,0,0.1,0.000191,7.75135,178913
1536,1,9.82632,60,1,0,0,0.1,0.000229,7.79717,178974
1537,1,9.81666,63,1,0,0,0.1,0.000258,7.77595,179038
1538,1,9.82628,60,1,0,0,0.1,0.000209,7.79051,179099
1539,1,9.84098,55,1,0,0,0.1,0.00027,7.79699,179155
1540,1,9.82595,60,1,0,0,0.1,0.000231,7.77497,179216
1541,1,9.82886,59,1,0,0,0.1,0.00023,7.76213,179276
1542,1,9.82584,60,1,0,0,0.1,0.000304,7.77499,179337
1543,1,9.83796,56,1,0,0,0.1,0.000392,7.78759,179394
1544,1,9.84649,53,1,0,0,0.1,0.000211,7.79018,179448
1545,1,9.85001,52,1,0,0,0.1,0.000232,7.78471,179501
1546,1,9.84403,54,1,0,0,0.1,0.000303,7.78342,179556
1547,1,9.84403,54,1,0,0,0.1,0.000257,7.76137,179611
1548,1,9.82899,59,1,0,0,0.1,0.000233,7.78262,179671
1549,1,9.84089,55,1,0,0,0.1,0.000301,7.78451,179727
1550,1,9.84383,54,1,0,0,0.1,0.000254,7.78512,179782
1551,1,9.84429,54,1,0,0,0.1,0.000229,7.77753,179837
1552,1,9.8316,58,1,0,0,0.1,0.000206,7.75284,179896
1553,1,9.84379,54,1,0,0,0.1,0.000205,7.77813,179951
1554,1,9.85001,52,1,0,0,0.1,0.000217,7.79081,180004
1555,1,9.84696,53,1,0,0,0.1,0.000277,7.7742,180058
1556,1,9.84994,52,1,0,0,0.1,0.000408,7.78042,180111
1557,1,9.84081,55,1,0,0,0.1,0.00033,7.78349,180167
1558,1,9.82282,61,1,0,0,0.1,0.000297,7.77468,180229
1559,1,9.82584,60,1,0,0,0.1,0.000219,7.76917,180290
1560,1,9.84724,53,1,0,0,0.1,0.000301,7.77503,180344
1561,1,9.84069,55,1,0,0,0.1,0.000244,7.76678,180400
1562,1,9.84703,53,1,0,0,0.1,0.000226,7.79261,180454
1563,1,9.84383,54,1,0,0,0.1,0.000224,7.77558,180509
1564,1,9.84343,54,1,0,0,0.1,0.000286,7.77332,180564
1565,1,9.84077,55,1,0,0,0.1,0.000262,7.77815,180620
1566,1,9.81982,62,1,0,0,0.1,0.000284,7.76143,180683
1567,1,9.82301,61,1,0,0,0.1,0.000293,7.77997,180745
1568,1,9.81685,63,1,0,0,0.1,0.000228,7.78773,180809
1569,1,9.8439,54,1,0,0,0.1,0.000224,7.77849,180864
1570,1,9.85003,52,1,0,0,0.1,0.000191,7.77492,180917
1571,1,9.83529,57,1,0,0,0.1,0.000268,7.78317,180975
1572,1,9.84978,52,1,0,0,0.1,0.000217,7.78966,181028
1573,1,9.82863,59,1,0,0,0.1,0.000193,7.78282,181088
1574,1,9.84403,54,1,0,0,0.1,0.000255,7.77327,181143
1575,1,9.85283,51,1,0,0,0.1,0.000217,7.77426,181195
1576,1,9.83157,58,1,0,0,0.1,0.000317,7.78781,181254
1577,1,9.83727,56,1,0,0,0.1,0.000302,7.80075,181311
1578,1,9.84655,53,1,0,0,0.1,0.000173,7.76587,181365
1579,1,9.8438,54,1,0,0,0.1,0.000254,7.77274,181420
1580,1,9.85001,52,1,0,0,0.1,0.000234,7.75662,181473
1581,1,9.82028,62,1,0,0,0.1,0.000218,7.75324,181536
1582,1,9.84695,53,1,0,0,0.1,0.000285,7.75618,181590
1583,1,9.84681,53,1,0,0,0.1,0.000253,7.78622,181644
1584,1,9.84683,53,1,0,0,0.1,0.000192,7.76946,181698
1585,1,9.82251,61,1,0,0,0.1,0.000253,7.76904,181760
1586,1,9.84103,55,1,0,0,0.1,0.000212,7.76436,181816
1587,1,9.84984,52,1,0,0,0.1,0.000193,7.79157,181869
1588,1,9.83503,57,1,0,0,0.1,0.00022,7.78044,181927
1589,1,9.83543,57,1,0,0,0.1,0.00023,7.7832,181985
1590,1,9.84627,53,1,0,0,0.1,0.0002,7.75206,182039
1591,1,9.84099,55,1,0,0,0.1,0.000196,7.77871,182095
1592,1,9.84444,54,1,0,0,0.1,0.000203,7.77564,182150
1593,1,9.8348,57,1,0,0,0.1,0.000201,7.77033,182208
1594,1,9.82927,59,1,0,0,0.1,0.000256,7.76706,182268
1595,1,9.83208,58,1,0,0,0.1,0.000191,7.77486,182327
1596,1,9.83141,58,1,0,0,0.1,0.000225,7.77081,182386
1597,1,9.84401,54,1,0,0,0.1,0.000176,7.78799,182441
1598,1,9.82373,61,1,0,0,0.1,0.000197,7.79164,182503
1599,1,9.82552,60,1,0,0,0.1,0.000224,7.74695,182564
1600,1,9.84067,55,1,0,0,0.1,0.000166,7.76907,182620
1601,1,9.84328,54,1,0,0,0.1,0.000225,7.78595,182675
1602,1,9.84378,54,1,0,0,0.1,0.00022,7.76764,182730
1603,1,9.83503,57,1,0,0,0.1,0.000181,7.8024,182788
1604,1,9.84682,53,1,0,0,0.1,0.000197,7.76534,182842
1605,1,9.84326,54,1,0,0,0.1,0.000225,7.76699,182897
