episode,phase,total_reward,steps,success,collision,timeout,epsilon,avg_loss,avg_q,global_train_steps
1034,1,9.5744,144,1,0,0,0.1,0.156136,28.81035,218308
1035,1,-1.048,16,0,1,0,0.1,0.190043,28.86827,218325
1036,1,-1.048,16,0,1,0,0.1,0.196064,28.89552,218342
1037,1,9.46609,180,1,0,0,0.1,0.166894,28.82191,218523
1038,1,-1.045,15,0,1,0,0.1,0.109078,28.81482,218539
1039,1,9.28049,242,1,0,0,0.1,0.171236,28.99852,218782
1040,1,-1.069,23,0,1,0,0.1,0.191136,28.92614,218806
1041,1,-1.069,23,0,1,0,0.1,0.16538,28.80969,218830
1042,1,9.6909,105,1,0,0,0.1,0.169401,29.08778,218936
1043,1,9.6617,115,1,0,0,0.1,0.150445,29.09348,219052
1044,1,9.43557,190,1,0,0,0.1,0.167838,29.06513,219243
1045,1,9.70288,101,1,0,0,0.1,0.154369,29.26859,219345
1046,1,-1.054,18,0,1,0,0.1,0.113368,29.06432,219364
1047,1,-1.153,51,0,1,0,0.1,0.157625,29.10514,219416
1048,1,9.67263,111,1,0,0,0.1,0.141816,29.08134,219528
1049,1,-1.282,94,0,1,0,0.1,0.162073,29.15148,219623
1050,1,9.69649,103,1,0,0,0.1,0.179325,29.03553,219727
1051,1,-1.057,19,0,1,0,0.1,0.165027,29.10255,219747
1052,1,-1.048,16,0,1,0,0.1,0.184961,29.26322,219764
1053,1,-1.156,52,0,1,0,0.1,0.199254,29.13902,219817
1054,1,-1.195,65,0,1,0,0.1,0.159889,29.21831,219883
1055,1,9.71506,97,1,0,0,0.1,0.189199,29.17325,219981
1056,1,-1.159,53,0,1,0,0.1,0.160155,29.17743,220035
1057,1,-1.069,23,0,1,0,0.1,0.129952,29.06014,220059
1058,1,-1.414,138,0,1,0,0.1,0.173361,29.10476,220198
1059,1,-1.138,46,0,1,0,0.1,0.145015,29.05369,220245
1060,1,-1.537,179,0,1,0,0.1,0.187887,29.10384,220425
1061,1,-1.231,77,0,1,0,0.1,0.173719,29.22972,220503
1062,1,-1.15,50,0,1,0,0.1,0.183388,29.18216,220554
1063,1,-1.195,65,0,1,0,0.1,0.161059,29.15288,220620
1064,1,-1.444,148,0,1,0,0.1,0.173895,29.09949,220769
1065,1,-1.54,180,0,1,0,0.1,0.159141,29.09644,220950
1066,1,-1.174,58,0,1,0,0.1,0.193122,29.21408,221009
1067,1,-1.156,52,0,1,0,0.1,0.122632,29.02901,221062
1068,1,-1.294,98,0,1,0,0.1,0.145761,29.14567,221161
1069,1,-1.426,142,0,1,0,0.1,0.15815,29.13198,221304
1070,1,-1.96,320,0,1,0,0.1,0.175541,29.16109,221625
1071,1,-1.309,103,0,1,0,0.1,0.149095,29.06021,221729
1072,1,8.98592,340,1,0,0,0.1,0.181083,29.22305,222070
1073,1,-1.468,156,0,1,0,0.1,0.168978,29.13768,222227
1074,1,-1.651,217,0,1,0,0.1,0.179024,29.09293,222445
1075,1,-1.657,219,0,1,0,0.1,0.192675,29.11243,222665
1076,1,-1.333,111,0,1,0,0.1,0.15454,29.11895,222777
1077,1,-1.498,166,0,1,0,0.1,0.166714,29.1145,222944
1078,1,-1.414,138,0,1,0,0.1,0.147051,29.082,223083
1079,1,-1.084,28,0,1,0,0.1,0.156521,29.13262,223112
1080,1,9.08465,307,1,0,0,0.1,0.158573,29.04537,223420
1081,1,9.45115,185,1,0,0,0.1,0.174048,29.08933,223606
1082,1,-1.705,235,0,1,0,0.1,0.18227,29.09548,223842
1083,1,-1.999,333,0,1,0,0.1,0.176377,29.10279,224176
1084,1,9.47507,177,1,0,0,0.1,0.158448,29.07368,224354
1085,1,-1.459,153,0,1,0,0.1,0.173585,29.14305,224508
1086,1,-1.2,400,0,0,1,0.1,0.155134,29.03814,224908
1087,1,-1.492,164,0,1,0,0.1,0.17043,29.0879,225073
1088,1,-1.2,400,0,0,1,0.1,0.177419,29.01896,225473
1089,1,-1.366,122,0,1,0,0.1,0.176333,29.02837,225596
1090,1,-1.2,400,0,0,1,0.1,0.17696,29.0659,225996
1091,1,-1.069,23,0,1,0,0.1,0.157653,29.19162,226020
1092,1,-2.05,350,0,1,0,0.1,0.162703,29.00029,226371
1093,1,-2.137,379,0,1,0,0.1,0.172162,29.08425,226751
1094,1,-1.426,142,0,1,0,0.1,0.158644,29.10197,226894
1095,1,-1.21,70,0,1,0,0.1,0.105324,29.05711,226965
1096,1,-1.2,400,0,0,1,0.1,0.155865,29.06403,227365
1097,1,-1.456,152,0,1,0,0.1,0.187079,29.09293,227518
1098,1,-1.096,32,0,1,0,0.1,0.129506,29.15201,227551
1099,1,-1.828,276,0,1,0,0.1,0.168547,29.13339,227828
1100,1,-1.318,106,0,1,0,0.1,0.146994,29.17299,227935
1101,1,-1.426,142,0,1,0,0.1,0.168086,29.15715,228078
1102,1,-1.489,163,0,1,0,0.1,0.191687,29.09413,228242
1103,1,-1.231,77,0,1,0,0.1,0.199413,29.14251,228320
1104,1,-1.189,63,0,1,0,0.1,0.18061,29.27229,228384
1105,1,-1.435,145,0,1,0,0.1,0.169319,29.24958,228530
1106,1,-1.63,210,0,1,0,0.1,0.152595,29.18825,228741
1107,1,-1.258,86,0,1,0,0.1,0.173756,29.1504,228828
1108,1,-1.12,40,0,1,0,0.1,0.151356,29.20913,228869
1109,1,-2.149,383,0,1,0,0.1,0.162635,29.21935,229253
1110,1,-1.123,41,0,1,0,0.1,0.182799,29.36534,229295
1111,1,-1.237,79,0,1,0,0.1,0.176676,29.25073,229375
1112,1,-1.063,21,0,1,0,0.1,0.153251,29.33159,229397
1113,1,-1.438,146,0,1,0,0.1,0.171615,29.29763,229544
1114,1,-1.051,17,0,1,0,0.1,0.300903,29.27985,229562
1115,1,-1.084,28,0,1,0,0.1,0.146935,29.35875,229591
1116,1,-1.441,147,0,1,0,0.1,0.170317,29.286,229739
1117,1,-1.426,142,0,1,0,0.1,0.152917,29.32814,229882
1118,1,-1.444,148,0,1,0,0.1,0.162087,29.31753,230031
1119,1,-1.15,50,0,1,0,0.1,0.174108,29.27681,230082
1120,1,-1.2,400,0,0,1,0.1,0.168143,29.36119,230482
1121,1,-1.19798,400,0,0,1,0.1,0.173178,29.36605,230882
1122,1,-1.19763,400,0,0,1,0.1,0.164894,29.42369,231282
1123,1,-1.19693,400,0,0,1,0.1,0.161567,29.4235,231682
1124,1,-1.19643,400,0,0,1,0.1,0.170689,29.42413,232082
1125,1,-1.3,100,0,1,0,0.1,0.14489,29.41243,232183
1126,1,-1.2,400,0,0,1,0.1,0.175173,29.33931,232583
1127,1,-1.2,400,0,0,1,0.1,0.162899,29.27733,232983
1128,1,-1.2,400,0,0,1,0.1,0.164157,29.14689,233383
1129,1,-1.2,400,0,0,1,0.1,0.149622,28.98202,233783
1130,1,-1.2,400,0,0,1,0.1,0.154913,28.81303,234183
1131,1,-1.2,400,0,0,1,0.1,0.135477,28.61938,234583
1132,1,-1.2,400,0,0,1,0.1,0.143504,28.42984,234983
1133,1,-1.2,400,0,0,1,0.1,0.149676,28.20377,235383
1134,1,-1.2,400,0,0,1,0.1,0.145535,27.97926,235783
1135,1,-1.2,400,0,0,1,0.1,0.140407,27.74552,236183
1136,1,-1.2,400,0,0,1,0.1,0.134291,27.51149,236583
1137,1,-1.2,400,0,0,1,0.1,0.130479,27.24909,236983
1138,1,-1.2,400,0,0,1,0.1,0.131106,27.03664,237383
1139,1,-1.2,400,0,0,1,0.1,0.146768,26.79984,237783
1140,1,-1.2,400,0,0,1,0.1,0.128474,26.58832,238183
1141,1,-1.2,400,0,0,1,0.1,0.136936,26.40613,238583
1142,1,-1.2,400,0,0,1,0.1,0.118227,26.21138,238983
1143,1,-1.2,400,0,0,1,0.1,0.125138,26.01839,239383
1144,1,-1.354,118,0,1,0,0.1,0.140518,25.91493,239502
1145,1,-1.213,71,0,1,0,0.1,0.140813,25.85541,239574
1146,1,-1.51,170,0,1,0,0.1,0.130821,25.86185,239745
1147,1,-1.132,44,0,1,0,0.1,0.133687,25.74733,239790
1148,1,-1.066,22,0,1,0,0.1,0.162376,25.76736,239813
1149,1,-1.279,93,0,1,0,0.1,0.131029,25.72765,239907
1150,1,-1.219,73,0,1,0,0.1,0.121643,25.72313,239981
1151,1,-1.135,45,0,1,0,0.1,0.13182,25.68056,240027
1152,1,-1.228,76,0,1,0,0.1,0.140807,25.65655,240104
1153,1,-1.198,66,0,1,0,0.1,0.121956,25.64835,240171
1154,1,-1.303,101,0,1,0,0.1,0.14661,25.60179,240273
1155,1,-1.456,152,0,1,0,0.1,0.127824,25.63696,240426
1156,1,-1.39,130,0,1,0,0.1,0.118665,25.57932,240557
1157,1,-1.192,64,0,1,0,0.1,0.098044,25.5577,240622
1158,1,-1.663,221,0,1,0,0.1,0.134108,25.50743,240844
1159,1,-1.489,163,0,1,0,0.1,0.145462,25.47058,241008
1160,1,-1.2,400,0,0,1,0.1,0.117742,25.4158,241408
1161,1,-1.312,104,0,1,0,0.1,0.146361,25.36662,241513
1162,1,-1.057,19,0,1,0,0.1,0.159564,25.49455,241533
1163,1,-1.2,400,0,0,1,0.1,0.140744,25.39294,241933
1164,1,-1.411,137,0,1,0,0.1,0.13735,25.30428,242071
1165,1,-1.19953,400,0,0,1,0.1,0.139974,25.33641,242471
1166,1,-1.33,110,0,1,0,0.1,0.168065,25.24993,242582
1167,1,-1.327,109,0,1,0,0.1,0.113094,25.29139,242692
1168,1,-1.468,156,0,1,0,0.1,0.1479,25.27857,242849
1169,1,-1.381,127,0,1,0,0.1,0.120273,25.25558,242977
1170,1,-1.27,90,0,1,0,0.1,0.128511,25.29019,243068
1171,1,-1.201,67,0,1,0,0.1,0.126702,25.26821,243136
1172,1,-1.2,400,0,0,1,0.1,0.131302,25.32796,243536
1173,1,-1.2,400,0,0,1,0.1,0.129246,25.57948,243936
1174,1,-1.129,43,0,1,0,0.1,0.170276,25.68771,243980
1175,1,-1.2,400,0,0,1,0.1,0.1336,25.7061,244380
1176,1,-1.2,400,0,0,1,0.1,0.141075,25.87473,244780
1177,1,-1.2,400,0,0,1,0.1,0.13976,26.0873,245180
1178,1,-1.2,400,0,0,1,0.1,0.131672,26.19831,245580
1179,1,-1.2,400,0,0,1,0.1,0.143198,26.34221,245980
1180,1,-1.2,400,0,0,1,0.1,0.14543,26.50662,246380
1181,1,-1.2,400,0,0,1,0.1,0.134634,26.70646,246780
1182,1,-1.2,400,0,0,1,0.1,0.133546,26.81509,247180
1183,1,-1.2,400,0,0,1,0.1,0.145045,27.00936,247580
1184,1,-1.2,400,0,0,1,0.1,0.137673,27.15981,247980
1185,1,-1.2,400,0,0,1,0.1,0.15141,27.38884,248380
1186,1,-1.2,400,0,0,1,0.1,0.143471,27.49108,248780
1187,1,-1.2,400,0,0,1,0.1,0.142713,27.75611,249180
1188,1,-1.2,400,0,0,1,0.1,0.130201,27.97672,249580
1189,1,-1.2,400,0,0,1,0.1,0.133301,28.18501,249980
1190,1,-1.2,400,0,0,1,0.1,0.132487,28.39223,250380
1191,1,-1.2,400,0,0,1,0.1,0.132866,28.62221,250780
1192,1,-1.549,183,0,1,0,0.1,0.154623,28.76121,250964
1193,1,-1.2,400,0,0,1,0.1,0.154453,28.98858,251364
1194,1,-1.162,54,0,1,0,0.1,0.155551,28.961,251419
1195,1,-1.2,400,0,0,1,0.1,0.143022,29.09539,251819
1196,1,-1.19888,400,0,0,1,0.1,0.15753,29.31427,252219
1197,1,-1.19423,400,0,0,1,0.1,0.132884,29.34942,252619
1198,1,-1.1976,400,0,0,1,0.1,0.146408,29.39511,253019
1199,1,-1.19731,400,0,0,1,0.1,0.124458,29.45863,253419
1200,1,-1.294,98,0,1,0,0.1,0.131219,29.50199,253518
1201,1,-1.19721,400,0,0,1,0.1,0.127145,29.45463,253918
1202,1,-1.2,400,0,0,1,0.1,0.13063,29.4513,254318
1203,1,-1.156,52,0,1,0,0.1,0.163535,29.44901,254371
1204,1,-1.774,258,0,1,0,0.1,0.133024,29.39718,254630
1205,1,-1.177,59,0,1,0,0.1,0.149874,29.33832,254690
1206,1,-1.2,400,0,0,1,0.1,0.140057,29.28725,255090
1207,1,-1.318,106,0,1,0,0.1,0.103568,29.26327,255197
1208,1,-1.2,400,0,0,1,0.1,0.137395,29.15367,255597
1209,1,-1.096,32,0,1,0,0.1,0.185269,29.08166,255630
1210,1,-1.2,400,0,0,1,0.1,0.137423,28.99115,256030
1211,1,-1.2,400,0,0,1,0.1,0.139482,28.80423,256430
1212,1,-1.834,278,0,1,0,0.1,0.130133,28.66209,256709
1213,1,-1.048,16,0,1,0,0.1,0.21035,28.50971,256726
1214,1,-1.825,275,0,1,0,0.1,0.132386,28.53909,257002
1215,1,-1.19927,400,0,0,1,0.1,0.119656,28.37019,257402
1216,1,9.49314,171,1,0,0,0.1,0.140779,28.25471,257574
1217,1,-1.06,20,0,1,0,0.1,0.15257,28.22858,257595
1218,1,-1.072,24,0,1,0,0.1,0.132218,28.11228,257620
1219,1,-1.2,400,0,0,1,0.1,0.118313,28.05821,258020
1220,1,-1.2,400,0,0,1,0.1,0.12083,27.85693,258420
1221,1,-1.2,400,0,0,1,0.1,0.121556,27.61859,258820
1222,1,-2.122,374,0,1,0,0.1,0.115238,27.36875,259195
1223,1,-1.042,14,0,1,0,0.1,0.16553,27.21265,259210
1224,1,-1.192,64,0,1,0,0.1,0.12378,27.2378,259275
1225,1,-1.057,19,0,1,0,0.1,0.157143,27.14822,259295
1226,1,-1.714,238,0,1,0,0.1,0.126783,27.11867,259534
1227,1,-2.164,388,0,1,0,0.1,0.12998,26.87576,259923
1228,1,-1.2,400,0,0,1,0.1,0.113875,26.58824,260323
1229,1,-1.2,400,0,0,1,0.1,0.127048,26.25641,260723
1230,1,-1.2,400,0,0,1,0.1,0.104599,25.9349,261123
1231,1,-1.327,109,0,1,0,0.1,0.126887,25.71614,261233
1232,1,-1.807,269,0,1,0,0.1,0.105081,25.58676,261503
1233,1,-1.606,202,0,1,0,0.1,0.112465,25.36937,261706
1234,1,-1.2,400,0,0,1,0.1,0.113901,25.10933,262106
1235,1,-1.921,307,0,1,0,0.1,0.111422,24.76924,262414
1236,1,-1.213,71,0,1,0,0.1,0.084378,24.64139,262486
1237,1,-1.2,400,0,0,1,0.1,0.111985,24.43951,262886
1238,1,-1.828,276,0,1,0,0.1,0.103176,24.13982,263163
1239,1,-1.78,260,0,1,0,0.1,0.105897,23.92883,263424
1240,1,-1.423,141,0,1,0,0.1,0.074393,23.7647,263566
1241,1,-1.129,43,0,1,0,0.1,0.122289,23.62579,263610
1242,1,-1.126,42,0,1,0,0.1,0.101232,23.61764,263653
1243,1,-1.306,102,0,1,0,0.1,0.105994,23.59199,263756
1244,1,-1.585,195,0,1,0,0.1,0.105312,23.46958,263952
1245,1,-1.219,73,0,1,0,0.1,0.112022,23.33417,264026
1246,1,-1.642,214,0,1,0,0.1,0.103448,23.20657,264241
1247,1,-1.177,59,0,1,0,0.1,0.120686,23.08708,264301
1248,1,-1.441,147,0,1,0,0.1,0.109813,23.04065,264449
1249,1,9.32149,228,1,0,0,0.1,0.095657,22.88927,264678
1250,1,-1.18,60,0,1,0,0.1,0.142055,22.79172,264739
1251,1,-1.324,108,0,1,0,0.1,0.112542,22.72027,264848
1252,1,-1.525,175,0,1,0,0.1,0.09401,22.60306,265024
1253,1,-1.234,78,0,1,0,0.1,0.071783,22.51422,265103
1254,1,-1.234,78,0,1,0,0.1,0.096289,22.46362,265182
1255,1,-1.126,42,0,1,0,0.1,0.09341,22.45207,265225
1256,1,-1.15,50,0,1,0,0.1,0.103604,22.37653,265276
1257,1,-1.36,120,0,1,0,0.1,0.092401,22.30889,265397
1258,1,-1.129,43,0,1,0,0.1,0.110321,22.21573,265441
1259,1,-1.219,73,0,1,0,0.1,0.10725,22.26717,265515
1260,1,-1.381,127,0,1,0,0.1,0.090721,22.14495,265643
1261,1,-1.324,108,0,1,0,0.1,0.095915,22.11854,265752
1262,1,-1.18,60,0,1,0,0.1,0.082956,22.07591,265813
1263,1,-1.141,47,0,1,0,0.1,0.111701,22.01123,265861
1264,1,-1.177,59,0,1,0,0.1,0.079156,21.97925,265921
1265,1,-1.165,55,0,1,0,0.1,0.101343,21.88865,265977
1266,1,-1.435,145,0,1,0,0.1,0.111938,21.87872,266123
1267,1,-1.198,66,0,1,0,0.1,0.0949,21.80536,266190
1268,1,-1.156,52,0,1,0,0.1,0.077394,21.78433,266243
1269,1,-1.198,66,0,1,0,0.1,0.099882,21.77849,266310
1270,1,-1.159,53,0,1,0,0.1,0.117346,21.72403,266364
1271,1,-1.237,79,0,1,0,0.1,0.135999,21.68218,266444
1272,1,9.67264,111,1,0,0,0.1,0.110971,21.66667,266556
1273,1,9.73281,91,1,0,0,0.1,0.106343,21.60855,266648
1274,1,9.72138,95,1,0,0,0.1,0.099246,21.51626,266744
1275,1,9.71239,98,1,0,0,0.1,0.105791,21.53026,266843
1276,1,9.53764,156,1,0,0,0.1,0.109304,21.48048,267000
1277,1,9.75634,83,1,0,0,0.1,0.095124,21.43515,267084
1278,1,9.72412,94,1,0,0,0.1,0.099119,21.44394,267179
1279,1,9.71192,98,1,0,0,0.1,0.102516,21.37463,267278
1280,1,9.77138,78,1,0,0,0.1,0.110355,21.35232,267357
1281,1,9.78056,75,1,0,0,0.1,0.091302,21.32515,267433
1282,1,9.80177,68,1,0,0,0.1,0.107216,21.34646,267502
1283,1,9.61392,131,1,0,0,0.1,0.083704,21.29245,267634
1284,1,9.75108,85,1,0,0,0.1,0.101718,21.26128,267720
1285,1,9.76291,81,1,0,0,0.1,0.09329,21.23149,267802
1286,1,9.75343,84,1,0,0,0.1,0.08091,21.2673,267887
1287,1,9.77186,78,1,0,0,0.1,0.086075,21.22847,267966
1288,1,9.61563,130,1,0,0,0.1,0.113877,21.22971,268097
1289,1,9.68469,107,1,0,0,0.1,0.087089,21.19888,268205
1290,1,9.61944,129,1,0,0,0.1,0.104967,21.21046,268335
1291,1,9.40606,200,1,0,0,0.1,0.082044,21.17077,268536
1292,1,9.74211,88,1,0,0,0.1,0.090111,21.16338,268625
1293,1,9.42535,194,1,0,0,0.1,0.094512,21.13722,268820
1294,1,9.05859,317,1,0,0,0.1,0.101766,21.151,269138
1295,1,-1.19206,400,0,0,1,0.1,0.093945,21.16155,269538
1296,1,9.65484,117,1,0,0,0.1,0.092782,21.22513,269656
1297,1,-1.19129,400,0,0,1,0.1,0.090973,21.2499,270056
1298,1,-1.18925,400,0,0,1,0.1,0.091733,21.31924,270456
1299,1,-1.19195,400,0,0,1,0.1,0.100931,21.41029,270856
1300,1,-1.19173,400,0,0,1,0.1,0.090033,21.50941,271256
1301,1,-1.19005,400,0,0,1,0.1,0.093023,21.55675,271656
1302,1,-1.18379,400,0,0,1,0.1,0.086387,21.61796,272056
1303,1,-1.18732,400,0,0,1,0.1,0.105101,21.71048,272456
1304,1,-1.18947,400,0,0,1,0.1,0.094757,21.74287,272856
1305,1,-1.18729,400,0,0,1,0.1,0.085701,21.77121,273256
1306,1,-1.18479,400,0,0,1,0.1,0.101839,21.80887,273656
1307,1,-1.06,20,0,1,0,0.1,0.083875,21.81158,273677
1308,1,-1.165,55,0,1,0,0.1,0.078139,21.80644,273733
1309,1,-1.77529,262,0,1,0,0.1,0.092247,21.8201,273996
1310,1,-1.20487,69,0,1,0,0.1,0.088976,21.8406,274066
1311,1,-1.20588,69,0,1,0,0.1,0.099685,21.75956,274136
1312,1,-1.19964,400,0,0,1,0.1,0.097409,21.76614,274536
1313,1,9.81327,64,1,0,0,0.1,0.076812,21.73423,274601
1314,1,-1.19927,400,0,0,1,0.1,0.088163,21.7077,275001
1315,1,-1.19739,400,0,0,1,0.1,0.080965,21.64846,275401
1316,1,-1.19917,400,0,0,1,0.1,0.094522,21.5781,275801
1317,1,-1.1789,400,0,0,1,0.1,0.090863,21.45419,276201
1318,1,-1.063,21,0,1,0,0.1,0.090922,21.4088,276223
1319,1,-1.19977,400,0,0,1,0.1,0.084836,21.28855,276623
1320,1,-1.138,46,0,1,0,0.1,0.088834,21.26548,276670
1321,1,-1.17754,400,0,0,1,0.1,0.083231,21.11724,277070
1322,1,-1.159,53,0,1,0,0.1,0.077431,21.06182,277124
1323,1,-1.165,55,0,1,0,0.1,0.095153,21.04954,277180
1324,1,-1.132,44,0,1,0,0.1,0.087249,20.99563,277225
1325,1,-1.19047,400,0,0,1,0.1,0.080236,20.88391,277625
1326,1,-1.153,51,0,1,0,0.1,0.065516,20.81199,277677
1327,1,-1.162,54,0,1,0,0.1,0.076941,20.76935,277732
1328,1,-1.129,43,0,1,0,0.1,0.082203,20.74178,277776
1329,1,-1.32416,109,0,1,0,0.1,0.070675,20.72987,277886
1330,1,-1.18,60,0,1,0,0.1,0.071974,20.64124,277947
1331,1,-1.174,58,0,1,0,0.1,0.106392,20.6168,278006
1332,1,-1.177,59,0,1,0,0.1,0.089957,20.62067,278066
1333,1,-1.231,77,0,1,0,0.1,0.104591,20.60447,278144
1334,1,-1.171,57,0,1,0,0.1,0.102741,20.5529,278202
1335,1,-1.165,55,0,1,0,0.1,0.069974,20.53156,278258
1336,1,-1.46505,156,0,1,0,0.1,0.104752,20.43699,278415
1337,1,-1.156,52,0,1,0,0.1,0.07306,20.40563,278468
1338,1,-1.138,46,0,1,0,0.1,0.092249,20.37257,278515
1339,1,-1.22769,76,0,1,0,0.1,0.117182,20.31373,278592
1340,1,-1.15,50,0,1,0,0.1,0.079881,20.25212,278643
1341,1,-1.084,28,0,1,0,0.1,0.094526,20.27828,278672
1342,1,-1.309,103,0,1,0,0.1,0.081822,20.23824,278776
1343,1,-1.168,56,0,1,0,0.1,0.082725,20.2008,278833
1344,1,-1.144,48,0,1,0,0.1,0.0909,20.15972,278882
1345,1,-1.168,56,0,1,0,0.1,0.086641,20.16045,278939
1346,1,-1.285,95,0,1,0,0.1,0.114397,20.11057,279035
1347,1,-1.117,39,0,1,0,0.1,0.066994,20.04424,279075
1348,1,-1.21,70,0,1,0,0.1,0.106847,20.03913,279146
1349,1,-1.192,64,0,1,0,0.1,0.09946,20.02813,279211
1350,1,-1.135,45,0,1,0,0.1,0.088442,19.96796,279257
1351,1,-1.123,41,0,1,0,0.1,0.096318,19.92816,279299
1352,1,-1.156,52,0,1,0,0.1,0.074534,19.90103,279352
1353,1,-1.18,60,0,1,0,0.1,0.076017,19.91629,279413
1354,1,-1.42358,142,0,1,0,0.1,0.079298,19.84662,279556
1355,1,-1.297,99,0,1,0,0.1,0.08977,19.77831,279656
1356,1,-1.333,111,0,1,0,0.1,0.082696,19.72478,279768
1357,1,-1.144,48,0,1,0,0.1,0.098402,19.67383,279817
1358,1,-1.078,26,0,1,0,0.1,0.065331,19.68466,279844
1359,1,-1.2,400,0,0,1,0.1,0.094311,19.52608,280244
1360,1,-1.135,45,0,1,0,0.1,0.096237,19.39978,280290
1361,1,-1.06,20,0,1,0,0.1,0.061513,19.39037,280311
1362,1,-1.15,50,0,1,0,0.1,0.079852,19.37397,280362
1363,1,-1.138,46,0,1,0,0.1,0.07561,19.33425,280409
1364,1,-1.255,85,0,1,0,0.1,0.090832,19.30066,280495
1365,1,-1.153,51,0,1,0,0.1,0.072756,19.26353,280547
1366,1,-1.057,19,0,1,0,0.1,0.07821,19.21988,280567
1367,1,-1.255,85,0,1,0,0.1,0.075052,19.20405,280653
1368,1,-1.219,73,0,1,0,0.1,0.077852,19.16987,280727
1369,1,-1.19774,400,0,0,1,0.1,0.090764,19.03785,281127
1370,1,-1.312,104,0,1,0,0.1,0.083291,18.88536,281232
1371,1,-1.168,56,0,1,0,0.1,0.100139,18.88502,281289
1372,1,-1.2,400,0,0,1,0.1,0.083802,18.73134,281689
1373,1,-1.2,400,0,0,1,0.1,0.082983,18.51024,282089
1374,1,-1.57,190,0,1,0,0.1,0.082791,18.34846,282280
1375,1,-1.2,400,0,0,1,0.1,0.083155,18.18514,282680
1376,1,-1.2,400,0,0,1,0.1,0.071336,17.97028,283080
1377,1,-1.978,326,0,1,0,0.1,0.077628,17.77134,283407
1378,1,-1.2,400,0,0,1,0.1,0.07626,17.57346,283807
1379,1,-1.774,258,0,1,0,0.1,0.074504,17.39386,284066
1380,1,-1.2,400,0,0,1,0.1,0.080377,17.21872,284466
1381,1,-1.2,400,0,0,1,0.1,0.071675,17.00552,284866
1382,1,-1.576,192,0,1,0,0.1,0.07769,16.86521,285059
1383,1,-1.588,196,0,1,0,0.1,0.07117,16.76474,285256
1384,1,-1.2,400,0,0,1,0.1,0.071647,16.61132,285656
1385,1,-1.798,266,0,1,0,0.1,0.073304,16.4448,285923
1386,1,-1.2,400,0,0,1,0.1,0.066631,16.27571,286323
1387,1,-1.063,21,0,1,0,0.1,0.07012,16.14464,286345
1388,1,-1.156,52,0,1,0,0.1,0.066545,16.15063,286398
1389,1,-2.101,367,0,1,0,0.1,0.073834,16.04725,286766
1390,1,-1.066,22,0,1,0,0.1,0.056061,15.95222,286789
1391,1,-1.585,195,0,1,0,0.1,0.073301,15.89836,286985
1392,1,-1.2,400,0,0,1,0.1,0.067449,15.75154,287385
1393,1,-1.2,400,0,0,1,0.1,0.067551,15.56717,287785
1394,1,-1.2,400,0,0,1,0.1,0.065685,15.40434,288185
1395,1,-1.2,400,0,0,1,0.1,0.065661,15.24602,288585
1396,1,-1.2,400,0,0,1,0.1,0.061997,15.10208,288985
1397,1,-1.2,400,0,0,1,0.1,0.07344,14.94408,289385
1398,1,-1.2,400,0,0,1,0.1,0.063489,14.8113,289785
1399,1,-1.2,400,0,0,1,0.1,0.06374,14.6701,290185
1400,1,-1.2,400,0,0,1,0.1,0.06661,14.53066,290585
1401,1,-1.2,400,0,0,1,0.1,0.060813,14.4024,290985
1402,1,-1.2,400,0,0,1,0.1,0.05578,14.2689,291385
1403,1,-1.2,400,0,0,1,0.1,0.052622,14.16082,291785
1404,1,-1.2,400,0,0,1,0.1,0.057775,14.05804,292185
1405,1,-1.2,400,0,0,1,0.1,0.055046,13.93711,292585
1406,1,-1.2,400,0,0,1,0.1,0.055031,13.83161,292985
1407,1,-1.2,400,0,0,1,0.1,0.053763,13.74449,293385
1408,1,-1.2,400,0,0,1,0.1,0.052124,13.65552,293785
1409,1,-1.2,400,0,0,1,0.1,0.05331,13.59877,294185
1410,1,-1.2,400,0,0,1,0.1,0.05417,13.51954,294585
1411,1,-1.2,400,0,0,1,0.1,0.050733,13.49317,294985
1412,1,-1.2,400,0,0,1,0.1,0.050969,13.45825,295385
1413,1,-1.2,400,0,0,1,0.1,0.049875,13.417,295785
1414,1,-1.2,400,0,0,1,0.1,0.054324,13.40501,296185
1415,1,-1.2,400,0,0,1,0.1,0.052706,13.3807,296585
1416,1,-1.2,400,0,0,1,0.1,0.049975,13.36885,296985
1417,1,-1.2,400,0,0,1,0.1,0.055876,13.34366,297385
1418,1,-1.2,400,0,0,1,0.1,0.059978,13.33415,297785
1419,1,-1.2,400,0,0,1,0.1,0.055274,13.33992,298185
1420,1,-1.2,400,0,0,1,0.1,0.052693,13.31707,298585
1421,1,-1.2,400,0,0,1,0.1,0.05911,13.3091,298985
1422,1,-1.2,400,0,0,1,0.1,0.056503,13.27443,299385
1423,1,-1.2,400,0,0,1,0.1,0.055939,13.25324,299785
1424,1,-1.2,400,0,0,1,0.1,0.057465,13.23157,300185
1425,1,-1.207,69,0,1,0,0.1,0.052886,13.16141,300255
1426,1,8.96476,347,1,0,0,0.1,0.05288,13.18626,300603
1427,1,-1.2,400,0,0,1,0.1,0.051119,13.16717,301003
1428,1,-1.1957,400,0,0,1,0.1,0.053238,13.15661,301403
1429,1,-1.2,400,0,0,1,0.1,0.053349,13.10727,301803
1430,1,-1.2,400,0,0,1,0.1,0.054169,13.08361,302203
