episode,phase,total_reward,steps,success,collision,timeout,epsilon,avg_loss,avg_q,global_train_steps
63,0,-1.2,400,0,0,1,0.825069,0.0072,2.70101,24601
64,0,-1.2,400,0,0,1,0.822594,0.008172,2.71949,25001
65,0,-1.2,400,0,0,1,0.820126,0.007797,2.77147,25401
66,0,-1.2,400,0,0,1,0.817665,0.007635,2.81642,25801
67,0,-1.2,400,0,0,1,0.815212,0.007149,2.86494,26201
68,0,-1.2,400,0,0,1,0.812767,0.008388,2.9202,26601
69,0,-1.2,400,0,0,1,0.810328,0.007364,2.97667,27001
70,0,-1.2,400,0,0,1,0.807897,0.007643,3.03148,27401
71,0,-1.2,400,0,0,1,0.805474,0.007918,3.07934,27801
72,0,-1.2,400,0,0,1,0.803057,0.008034,3.12821,28201
73,0,-1.2,400,0,0,1,0.800648,0.008716,3.19725,28601
74,0,-1.2,400,0,0,1,0.798246,0.008409,3.26796,29001
75,0,-1.18996,400,0,0,1,0.795851,0.011303,3.31988,29401
76,0,-1.2,400,0,0,1,0.793464,0.008359,3.37257,29801
77,0,9.11479,297,1,0,0,0.791084,0.008144,3.41725,30099
78,0,-1.19679,400,0,0,1,0.78871,0.008442,3.46116,30499
79,0,-1.2,400,0,0,1,0.786344,0.009193,3.53464,30899
80,0,8.92539,361,1,0,0,0.783985,0.00882,3.61498,31261
81,0,-1.2,400,0,0,1,0.781633,0.009151,3.72066,31661
82,0,-1.2,400,0,0,1,0.779288,0.009045,3.82743,32061
83,0,-1.2,400,0,0,1,0.77695,0.009842,3.95604,32461
84,0,-1.2,400,0,0,1,0.77462,0.010482,4.09249,32861
85,0,-1.2,400,0,0,1,0.772296,0.010399,4.23367,33261
86,0,-1.2,400,0,0,1,0.769979,0.00955,4.35073,33661
87,0,-1.2,400,0,0,1,0.767669,0.010395,4.49175,34061
88,0,-1.2,400,0,0,1,0.765366,0.011491,4.62389,34461
89,0,-1.2,400,0,0,1,0.76307,0.010446,4.7461,34861
90,0,-1.2,400,0,0,1,0.760781,0.010989,4.88067,35261
91,0,-1.2,400,0,0,1,0.758498,0.013837,4.99265,35661
92,0,-1.2,400,0,0,1,0.756223,0.012712,5.10835,36061
93,0,-1.2,400,0,0,1,0.753954,0.014102,5.21181,36461
94,0,-1.2,400,0,0,1,0.751692,0.01275,5.32282,36861
95,0,-1.2,400,0,0,1,0.749437,0.014673,5.41253,37261
96,0,-1.2,400,0,0,1,0.747189,0.014003,5.50912,37661
97,0,-1.2,400,0,0,1,0.744947,0.01594,5.59229,38061
98,0,-1.2,400,0,0,1,0.742712,0.013635,5.66697,38461
99,0,-1.2,400,0,0,1,0.740484,0.015192,5.74045,38861
100,0,-1.2,400,0,0,1,0.738263,0.017438,5.80234,39261
101,0,-1.2,400,0,0,1,0.736048,0.017255,5.89286,39661
102,0,-1.2,400,0,0,1,0.73384,0.017685,6.00384,40061
103,0,-1.2,400,0,0,1,0.731638,0.019394,6.15234,40461
104,0,-1.2,400,0,0,1,0.729443,0.018406,6.27846,40861
105,0,-1.2,400,0,0,1,0.727255,0.014565,6.44414,41261
106,0,-1.19552,400,0,0,1,0.725073,0.02022,6.62174,41661
107,0,-1.2,400,0,0,1,0.722898,0.020403,6.91561,42061
108,0,-1.2,400,0,0,1,0.720729,0.021923,7.32417,42461
109,0,-1.2,400,0,0,1,0.718567,0.022798,7.77149,42861
110,0,-1.2,400,0,0,1,0.716412,0.025845,8.27782,43261
111,0,-1.2,400,0,0,1,0.714262,0.022686,8.75494,43661
112,0,-1.2,400,0,0,1,0.71212,0.02551,9.27029,44061
113,0,-1.2,400,0,0,1,0.709983,0.029468,9.78088,44461
114,0,-1.2,400,0,0,1,0.707853,0.02639,10.30984,44861
115,0,-1.2,400,0,0,1,0.70573,0.028012,10.84935,45261
116,0,-1.2,400,0,0,1,0.703612,0.02637,11.25004,45661
117,0,-1.2,400,0,0,1,0.701502,0.024787,11.68921,46061
118,0,-1.2,400,0,0,1,0.699397,0.025777,12.06989,46461
119,0,-1.2,400,0,0,1,0.697299,0.028497,12.35229,46861
120,0,-1.2,400,0,0,1,0.695207,0.031086,12.56725,47261
121,0,-1.2,400,0,0,1,0.693121,0.029717,12.74896,47661
122,0,-1.2,400,0,0,1,0.691042,0.033016,12.93637,48061
123,0,-1.2,400,0,0,1,0.688969,0.032235,13.00787,48461
124,0,-1.2,400,0,0,1,0.686902,0.029348,13.09543,48861
125,0,-1.2,400,0,0,1,0.684841,0.034026,13.07303,49261
126,0,-1.2,400,0,0,1,0.682787,0.026915,13.06239,49661
127,0,-1.2,400,0,0,1,0.680738,0.032907,13.03025,50061
128,0,-1.2,400,0,0,1,0.678696,0.030561,12.93142,50461
129,0,-1.2,400,0,0,1,0.67666,0.029868,12.88979,50861
130,0,-1.2,400,0,0,1,0.67463,0.027045,12.78371,51261
131,0,-1.2,400,0,0,1,0.672606,0.029021,12.70459,51661
132,0,-1.2,400,0,0,1,0.670588,0.027722,12.6225,52061
133,0,-1.2,400,0,0,1,0.668577,0.030568,12.5129,52461
134,0,-1.2,400,0,0,1,0.666571,0.02838,12.40908,52861
135,0,-1.2,400,0,0,1,0.664571,0.028667,12.3276,53261
136,0,-1.2,400,0,0,1,0.662578,0.030255,12.21312,53661
137,0,-1.2,400,0,0,1,0.66059,0.028912,12.09948,54061
138,0,-1.2,400,0,0,1,0.658608,0.028173,12.00853,54461
139,0,-1.2,400,0,0,1,0.656632,0.029233,11.88791,54861
140,0,-1.2,400,0,0,1,0.654662,0.026914,11.78209,55261
141,0,-1.2,400,0,0,1,0.652698,0.027937,11.66501,55661
142,0,-1.2,400,0,0,1,0.65074,0.027248,11.55012,56061
143,0,-1.2,400,0,0,1,0.648788,0.029533,11.4221,56461
144,0,-1.2,400,0,0,1,0.646842,0.030232,11.29117,56861
145,0,-1.2,400,0,0,1,0.644901,0.02821,11.15088,57261
146,0,-1.2,400,0,0,1,0.642966,0.025538,11.00301,57661
147,0,-1.2,400,0,0,1,0.641037,0.025863,10.85426,58061
148,0,-1.2,400,0,0,1,0.639114,0.025876,10.69836,58461
149,0,-1.2,400,0,0,1,0.637197,0.028557,10.53246,58861
150,0,-1.2,400,0,0,1,0.635285,0.025149,10.37277,59261
151,0,-1.2,400,0,0,1,0.63338,0.024684,10.20837,59661
152,0,-1.2,400,0,0,1,0.631479,0.022584,10.04631,60061
153,0,-1.2,400,0,0,1,0.629585,0.02765,9.8807,60461
154,0,-1.2,400,0,0,1,0.627696,0.026154,9.7229,60861
155,0,-1.2,400,0,0,1,0.625813,0.024116,9.56785,61261
156,0,8.91744,363,1,0,0,0.623936,0.023925,9.42411,61625
157,0,9.05057,319,1,0,0,0.622064,0.024094,9.30391,61945
158,0,8.94421,355,1,0,0,0.620198,0.024831,9.18238,62301
159,0,-1.2,400,0,0,1,0.618337,0.023539,9.05936,62701
160,0,-1.2,400,0,0,1,0.616482,0.026617,8.9273,63101
161,0,-1.2,400,0,0,1,0.614633,0.022325,8.80318,63501
162,0,-1.2,400,0,0,1,0.612789,0.024044,8.68318,63901
163,0,-1.2,400,0,0,1,0.61095,0.02252,8.5777,64301
164,0,-1.2,400,0,0,1,0.609118,0.022809,8.47999,64701
165,0,-1.2,400,0,0,1,0.60729,0.023136,8.384,65101
166,0,-1.2,400,0,0,1,0.605468,0.020309,8.30862,65501
167,0,-1.2,400,0,0,1,0.603652,0.02377,8.218,65901
168,0,-1.2,400,0,0,1,0.601841,0.018146,8.15898,66301
169,0,-1.2,400,0,0,1,0.600035,0.020563,8.09241,66701
170,0,-1.2,400,0,0,1,0.598235,0.021801,8.04422,67101
171,0,-1.2,400,0,0,1,0.596441,0.02167,8.00075,67501
172,0,-1.2,400,0,0,1,0.594651,0.020132,7.96389,67901
173,0,-1.2,400,0,0,1,0.592867,0.018754,7.92138,68301
174,0,-1.2,400,0,0,1,0.591089,0.0178,7.89136,68701
175,0,-1.2,400,0,0,1,0.589315,0.018605,7.85182,69101
176,0,-1.2,400,0,0,1,0.587548,0.018246,7.82675,69501
177,0,-1.2,400,0,0,1,0.585785,0.020398,7.80605,69901
178,0,-1.2,400,0,0,1,0.584028,0.02297,7.78007,70301
179,0,-1.2,400,0,0,1,0.582275,0.017753,7.76132,70701
180,0,-1.2,400,0,0,1,0.580529,0.018022,7.73475,71101
181,0,-1.2,400,0,0,1,0.578787,0.018357,7.71465,71501
182,0,-1.2,400,0,0,1,0.577051,0.01932,7.70679,71901
183,0,-1.2,400,0,0,1,0.57532,0.021724,7.68157,72301
184,0,-1.2,400,0,0,1,0.573594,0.016521,7.67619,72701
185,0,-1.2,400,0,0,1,0.571873,0.020119,7.67942,73101
186,0,-1.2,400,0,0,1,0.570157,0.022572,7.66222,73501
187,0,-1.2,400,0,0,1,0.568447,0.018956,7.651,73901
188,0,-1.2,400,0,0,1,0.566741,0.021134,7.63105,74301
189,0,-1.2,400,0,0,1,0.565041,0.016924,7.62963,74701
190,0,9.13332,291,1,0,0,0.563346,0.018478,7.60837,74993
191,0,8.8191,396,1,0,0,0.561656,0.017452,7.59134,75390
192,0,9.2432,255,1,0,0,0.559971,0.017219,7.58132,75646
193,0,-1.2,400,0,0,1,0.558291,0.020329,7.55794,76046
194,0,9.28019,242,1,0,0,0.556616,0.023216,7.53502,76289
195,0,-1.2,400,0,0,1,0.554946,0.017501,7.52308,76689
196,0,-1.2,400,0,0,1,0.553282,0.020104,7.49286,77089
197,0,-1.2,400,0,0,1,0.551622,0.020784,7.48985,77489
198,0,-1.19657,400,0,0,1,0.549967,0.021134,7.45028,77889
199,0,-1.2,400,0,0,1,0.548317,0.019741,7.45823,78289
200,0,-1.2,400,0,0,1,0.546672,0.020344,7.43933,78689
201,0,9.44506,187,1,0,0,0.545032,0.0179,7.44277,78877
202,0,9.38488,207,1,0,0,0.543397,0.022395,7.43787,79085
203,0,9.42047,195,1,0,0,0.541767,0.017245,7.43647,79281
204,0,9.25349,251,1,0,0,0.540141,0.022333,7.44646,79533
205,0,9.40637,200,1,0,0,0.538521,0.022622,7.46637,79734
206,0,9.26818,246,1,0,0,0.536905,0.018319,7.50559,79981
207,0,9.48669,173,1,0,0,0.535295,0.017659,7.56717,80155
208,0,9.23554,257,1,0,0,0.533689,0.020537,7.55381,80413
209,0,9.56803,146,1,0,0,0.532088,0.022855,7.61417,80560
210,0,-1.19527,400,0,0,1,0.530491,0.021564,7.66012,80960
211,0,9.29505,237,1,0,0,0.5289,0.029165,7.73437,81198
212,0,9.57127,145,1,0,0,0.527313,0.025876,7.76153,81344
213,0,9.52599,160,1,0,0,0.525731,0.022256,7.84387,81505
214,0,9.40884,199,1,0,0,0.524154,0.024438,7.83618,81705
215,0,9.54697,153,1,0,0,0.522582,0.023722,7.91782,81859
216,0,8.84073,389,1,0,0,0.521014,0.024509,8.00394,82249
217,0,-1.19382,400,0,0,1,0.519451,0.02441,8.14297,82649
218,0,9.55916,149,1,0,0,0.517893,0.02274,8.23802,82799
219,0,9.62804,126,1,0,0,0.516339,0.018946,8.29752,82926
220,0,9.66349,114,1,0,0,0.51479,0.021597,8.35899,83041
221,0,9.62491,127,1,0,0,0.513245,0.020382,8.39141,83169
222,0,9.45247,185,1,0,0,0.511706,0.021284,8.48968,83355
223,0,9.56869,146,1,0,0,0.510171,0.022646,8.54505,83502
224,0,9.62491,127,1,0,0,0.50864,0.021314,8.55352,83630
225,0,9.48826,174,1,0,0,0.507114,0.025728,8.60903,83805
226,0,9.69394,104,1,0,0,0.505593,0.024578,8.68761,83910
227,0,9.55953,149,1,0,0,0.504076,0.021724,8.75443,84060
228,0,9.61936,129,1,0,0,0.502564,0.021047,8.81026,84190
229,0,9.52535,160,1,0,0,0.501056,0.03175,8.87656,84351
230,0,9.72327,94,1,0,0,0.499553,0.021059,9.01756,84446
231,0,9.67592,110,1,0,0,0.498054,0.025568,9.05664,84557
232,0,9.71513,97,1,0,0,0.49656,0.026173,9.0788,84655
233,0,9.61334,131,1,0,0,0.49507,0.02639,9.1264,84787
234,0,9.66668,113,1,0,0,0.493585,0.024724,9.18797,84901
235,0,9.64002,122,1,0,0,0.492105,0.024914,9.30004,85024
236,0,9.5467,153,1,0,0,0.490628,0.026278,9.32051,85178
237,0,9.61574,130,1,0,0,0.489156,0.025048,9.44117,85309
238,0,9.71482,97,1,0,0,0.487689,0.036883,9.49239,85407
239,0,9.68486,107,1,0,0,0.486226,0.031928,9.57727,85515
240,0,9.67278,111,1,0,0,0.484767,0.023447,9.65805,85627
241,0,9.56142,148,1,0,0,0.483313,0.025283,9.6549,85776
242,0,9.59842,136,1,0,0,0.481863,0.02552,9.79271,85913
243,0,9.68798,106,1,0,0,0.480417,0.029694,9.88776,86020
244,0,9.58267,141,1,0,0,0.478976,0.02543,9.91402,86162
245,0,9.66071,115,1,0,0,0.477539,0.036267,9.96101,86278
246,0,9.72623,93,1,0,0,0.476106,0.046976,10.12811,86372
247,0,9.69399,104,1,0,0,0.474678,0.041956,10.15299,86477
248,0,9.72633,93,1,0,0,0.473254,0.026899,10.22101,86571
249,0,9.58885,139,1,0,0,0.471834,0.030455,10.32694,86711
250,0,9.60668,133,1,0,0,0.470419,0.030591,10.39095,86845
251,0,9.68537,107,1,0,0,0.469008,0.030088,10.44704,86953
252,0,9.68465,107,1,0,0,0.467601,0.031101,10.54882,87061
253,0,9.72676,93,1,0,0,0.466198,0.033571,10.57069,87155
254,0,9.7268,93,1,0,0,0.464799,0.028631,10.6574,87249
255,0,9.65241,118,1,0,0,0.463405,0.032384,10.76488,87368
256,0,9.65226,118,1,0,0,0.462015,0.028819,10.79873,87487
257,0,9.70635,100,1,0,0,0.460629,0.036734,10.82747,87588
258,0,9.72415,94,1,0,0,0.459247,0.030166,10.93647,87683
259,0,9.72681,93,1,0,0,0.457869,0.030597,11.00747,87777
260,0,9.72094,95,1,0,0,0.456495,0.032995,11.1046,87873
261,0,9.70616,100,1,0,0,0.455126,0.051154,11.10631,87974
262,0,9.74465,87,1,0,0,0.45376,0.031861,11.19583,88062
263,0,9.68734,106,1,0,0,0.452399,0.029364,11.20646,88169
264,0,9.67868,109,1,0,0,0.451042,0.043514,11.31219,88279
265,0,9.68197,108,1,0,0,0.449689,0.033692,11.37197,88388
266,0,9.6485,119,1,0,0,0.44834,0.034857,11.51547,88508
267,0,9.71803,96,1,0,0,0.446995,0.03602,11.5872,88605
268,0,9.75116,85,1,0,0,0.445654,0.044532,11.64729,88691
269,0,9.7328,91,1,0,0,0.444317,0.046703,11.60909,88783
270,0,9.73004,92,1,0,0,0.442984,0.034774,11.72978,88876
271,0,9.72432,94,1,0,0,0.441655,0.039088,11.79109,88971
272,0,9.62519,127,1,0,0,0.44033,0.034099,11.8712,89099
273,0,9.75758,83,1,0,0,0.439009,0.039232,11.93911,89183
274,0,9.69696,103,1,0,0,0.437692,0.033406,11.9329,89287
275,0,9.77795,76,1,0,0,0.436379,0.049679,11.96473,89364
276,0,9.69413,104,1,0,0,0.43507,0.041576,12.10007,89469
277,0,9.7516,85,1,0,0,0.433765,0.043483,12.13285,89555
278,0,9.71465,97,1,0,0,0.432463,0.040154,12.22475,89653
279,0,9.75984,82,1,0,0,0.431166,0.038833,12.30542,89736
280,0,9.73879,89,1,0,0,0.429872,0.047445,12.33425,89826
281,0,9.75088,85,1,0,0,0.428583,0.050903,12.37482,89912
282,0,9.70906,99,1,0,0,0.427297,0.043464,12.49542,90012
283,0,9.73092,92,1,0,0,0.426015,0.041689,12.54608,90105
284,0,9.63646,123,1,0,0,0.424737,0.044226,12.56818,90229
285,0,9.70891,99,1,0,0,0.423463,0.043101,12.63443,90329
286,0,9.65231,118,1,0,0,0.422192,0.055211,12.73394,90448
287,0,9.78136,75,1,0,0,0.420926,0.056114,12.79141,90524
288,0,9.754,84,1,0,0,0.419663,0.04238,12.81155,90609
289,0,9.75355,84,1,0,0,0.418404,0.044209,12.97958,90694
290,0,9.72401,94,1,0,0,0.417149,0.04266,12.90673,90789
291,0,9.71785,96,1,0,0,0.415897,0.049101,12.96046,90886
292,0,9.75077,85,1,0,0,0.41465,0.039621,13.03597,90972
293,0,9.7305,92,1,0,0,0.413406,0.04781,13.02722,91065
294,0,9.75355,84,1,0,0,0.412166,0.049636,13.21926,91150
295,0,9.73577,90,1,0,0,0.410929,0.059866,13.14149,91241
296,0,9.68529,107,1,0,0,0.409696,0.042808,13.21153,91349
297,0,9.77858,76,1,0,0,0.408467,0.043694,13.23684,91426
298,0,9.74309,88,1,0,0,0.407242,0.04627,13.34107,91515
299,0,9.6968,103,1,0,0,0.40602,0.045315,13.30101,91619
300,0,9.73899,89,1,0,0,0.404802,0.042901,13.43459,91709
301,0,9.68547,107,1,0,0,0.403588,0.043434,13.49527,91817
302,0,9.7211,95,1,0,0,0.402377,0.059541,13.49509,91913
303,0,9.77465,77,1,0,0,0.40117,0.048086,13.53903,91991
304,0,9.63495,124,1,0,0,0.399966,0.0518,13.62651,92116
305,0,9.79026,72,1,0,0,0.398766,0.037469,13.70654,92189
306,0,9.69706,103,1,0,0,0.39757,0.061816,13.7527,92293
307,0,9.58011,142,1,0,0,0.396377,0.054355,13.83856,92436
308,0,9.76843,79,1,0,0,0.395188,0.048798,13.87704,92516
309,0,9.51071,165,1,0,0,0.394003,0.048816,13.97613,92682
310,0,9.69385,104,1,0,0,0.392821,0.056345,14.08705,92787
311,0,9.31315,231,1,0,0,0.391642,0.053724,14.12189,93019
312,0,9.29123,239,1,0,0,0.390467,0.046862,14.2861,93259
313,0,9.36979,212,1,0,0,0.389296,0.045579,14.39189,93472
314,0,9.39403,204,1,0,0,0.388128,0.04613,14.49285,93677
315,0,9.72379,94,1,0,0,0.386964,0.051043,14.5041,93772
316,0,9.71477,97,1,0,0,0.385803,0.041817,14.55709,93870
317,0,9.68289,108,1,0,0,0.384645,0.057657,14.6573,93979
318,0,9.72159,95,1,0,0,0.383491,0.057705,14.72801,94075
319,0,9.16428,282,1,0,0,0.382341,0.048838,14.7744,94358
320,0,9.55996,149,1,0,0,0.381194,0.044595,14.81691,94508
321,0,-1.19569,400,0,0,1,0.38005,0.051277,14.97156,94908
322,0,9.75135,85,1,0,0,0.37891,0.058366,15.03684,94994
323,0,9.28883,239,1,0,0,0.377773,0.05336,15.10633,95234
324,0,9.67031,112,1,0,0,0.37664,0.047477,15.17875,95347
325,0,9.20229,268,1,0,0,0.37551,0.04717,15.16951,95616
326,0,9.66049,115,1,0,0,0.374384,0.048928,15.29072,95732
327,0,9.66691,113,1,0,0,0.37326,0.050525,15.2775,95846
328,0,9.19495,271,1,0,0,0.372141,0.039103,15.3384,96118
329,0,-1.19363,400,0,0,1,0.371024,0.048023,15.39435,96518
330,0,-1.18567,400,0,0,1,0.369911,0.049757,15.4609,96918
331,0,-1.17972,400,0,0,1,0.368801,0.049237,15.5081,97318
332,0,8.91294,369,1,0,0,0.367695,0.051966,15.53977,97688
333,0,-1.18192,400,0,0,1,0.366592,0.046302,15.58675,98088
334,0,9.18351,275,1,0,0,0.365492,0.039289,15.58228,98364
335,0,9.37698,210,1,0,0,0.364396,0.039848,15.57518,98575
336,0,9.12189,298,1,0,0,0.363302,0.046608,15.5659,98874
337,0,9.51731,163,1,0,0,0.362213,0.042818,15.52697,99038
338,0,9.49025,172,1,0,0,0.361126,0.04673,15.53316,99211
339,0,-1.19037,400,0,0,1,0.360043,0.04026,15.49079,99611
340,0,9.33697,223,1,0,0,0.358962,0.046574,15.46448,99835
341,0,9.46769,180,1,0,0,0.357886,0.040334,15.44354,100016
342,0,9.47259,178,1,0,0,0.356812,0.043923,15.39113,100195
343,0,9.62139,128,1,0,0,0.355741,0.044661,15.36603,100324
344,0,9.47787,176,1,0,0,0.354674,0.03621,15.34155,100501
345,0,9.60349,134,1,0,0,0.35361,0.043514,15.28978,100636
346,0,9.65454,117,1,0,0,0.352549,0.048527,15.2669,100754
347,0,-1.19359,400,0,0,1,0.351492,0.03932,15.22188,101154
348,0,9.47524,177,1,0,0,0.350437,0.036896,15.14825,101332
349,0,-1.19227,400,0,0,1,0.349386,0.036385,15.07752,101732
350,0,9.33429,224,1,0,0,0.348338,0.032091,15.00244,101957
351,0,9.27772,243,1,0,0,0.347293,0.045189,14.96151,102201
352,0,9.43905,189,1,0,0,0.346251,0.034118,14.90658,102391
353,0,9.37563,210,1,0,0,0.345212,0.03713,14.82375,102602
354,0,9.63133,125,1,0,0,0.344176,0.040026,14.82295,102728
355,0,9.41564,197,1,0,0,0.343144,0.036674,14.74021,102926
356,0,9.31267,231,1,0,0,0.342115,0.038383,14.72289,103158
357,0,-1.19921,400,0,0,1,0.341088,0.035833,14.61059,103558
358,0,-1.2,400,0,0,1,0.340065,0.030647,14.49858,103958
359,0,-1.2,400,0,0,1,0.339045,0.034876,14.41185,104358
360,0,-1.2,400,0,0,1,0.338028,0.035945,14.27503,104758
361,0,-1.19367,400,0,0,1,0.337014,0.032314,14.16177,105158
362,0,-1.18587,400,0,0,1,0.336002,0.030728,14.04135,105558
363,0,-1.18581,400,0,0,1,0.334994,0.035535,13.92225,105958
364,0,-1.18852,400,0,0,1,0.333989,0.035278,13.79855,106358
365,0,-1.18773,400,0,0,1,0.332988,0.031784,13.66246,106758
366,0,-1.1893,400,0,0,1,0.331989,0.032653,13.53477,107158
367,0,-1.19349,400,0,0,1,0.330993,0.028431,13.38692,107558
368,0,-1.17978,400,0,0,1,0.33,0.030155,13.2358,107958
369,0,-1.19647,400,0,0,1,0.32901,0.028264,13.08454,108358
370,0,-1.19038,400,0,0,1,0.328023,0.028325,12.92727,108758
371,0,-1.17256,400,0,0,1,0.327039,0.026091,12.76107,109158
372,0,-1.19566,400,0,0,1,0.326057,0.025897,12.60361,109558
373,0,-1.18632,400,0,0,1,0.325079,0.024626,12.4327,109958
374,0,-1.19575,400,0,0,1,0.324104,0.0252,12.27675,110358
375,0,-1.18554,400,0,0,1,0.323132,0.025528,12.1303,110758
376,0,-1.19772,400,0,0,1,0.322162,0.024936,12.00845,111158
377,0,-1.2,400,0,0,1,0.321196,0.024928,11.89858,111558
378,0,-1.2,400,0,0,1,0.320232,0.021192,11.809,111958
379,0,-1.2,400,0,0,1,0.319272,0.022652,11.75453,112358
380,0,-1.2,400,0,0,1,0.318314,0.02765,11.72113,112758
381,0,-1.19844,400,0,0,1,0.317359,0.029594,11.71138,113158
382,0,-1.2,400,0,0,1,0.316407,0.028185,11.76837,113558
383,0,-1.2,400,0,0,1,0.315457,0.030956,11.87929,113958
384,0,-1.2,400,0,0,1,0.314511,0.036136,11.99583,114358
385,0,-1.2,400,0,0,1,0.313568,0.039572,12.19336,114758
386,0,-1.2,400,0,0,1,0.312627,0.043148,12.36225,115158
387,0,-1.2,400,0,0,1,0.311689,0.042391,12.55099,115558
388,0,-1.2,400,0,0,1,0.310754,0.048405,12.7579,115958
389,0,-1.2,400,0,0,1,0.309822,0.051928,13.0076,116358
390,0,9.2738,244,1,0,0,0.308892,0.066101,13.12022,116603
391,0,9.73265,91,1,0,0,0.307965,0.058647,13.27511,116695
392,0,9.71181,98,1,0,0,0.307042,0.060859,13.30642,116794
393,0,9.69357,104,1,0,0,0.30612,0.061989,13.33715,116899
394,0,9.62778,126,1,0,0,0.305202,0.065531,13.36156,117026
395,0,9.77912,76,1,0,0,0.304287,0.053459,13.45953,117103
