episode,phase,total_reward,steps,success,collision,timeout,epsilon,avg_loss,avg_q,global_train_steps
62,0,-1.2,400,0,0,1,0.827551,0.001285,0.47122,24201
63,0,-1.2,400,0,0,1,0.825069,0.00153,0.49719,24601
64,0,-1.2,400,0,0,1,0.822594,0.001359,0.50913,25001
65,0,-1.2,400,0,0,1,0.820126,0.001535,0.5379,25401
66,0,-1.2,400,0,0,1,0.817665,0.001651,0.55365,25801
67,0,-1.2,400,0,0,1,0.815212,0.001283,0.57385,26201
68,0,-1.2,400,0,0,1,0.812767,0.001706,0.59709,26601
69,0,-1.2,400,0,0,1,0.810328,0.00135,0.6289,27001
70,0,-1.2,400,0,0,1,0.807897,0.001652,0.65564,27401
71,0,-1.2,400,0,0,1,0.805474,0.001799,0.67959,27801
72,0,-1.2,400,0,0,1,0.803057,0.00201,0.7055,28201
73,0,-1.2,400,0,0,1,0.800648,0.001945,0.74027,28601
74,0,-1.2,400,0,0,1,0.798246,0.001735,0.77649,29001
75,0,-1.2,400,0,0,1,0.795851,0.002577,0.81599,29401
76,0,-1.2,400,0,0,1,0.793464,0.001988,0.85003,29801
77,0,-1.2,400,0,0,1,0.791084,0.001785,0.88115,30201
78,0,-1.2,400,0,0,1,0.78871,0.002632,0.91778,30601
79,0,-1.2,400,0,0,1,0.786344,0.002189,0.95843,31001
80,0,-1.2,400,0,0,1,0.783985,0.002272,0.9976,31401
81,0,-1.2,400,0,0,1,0.781633,0.00254,1.03816,31801
82,0,-1.2,400,0,0,1,0.779288,0.002599,1.0709,32201
83,0,-1.2,400,0,0,1,0.77695,0.002615,1.11067,32601
84,0,-1.2,400,0,0,1,0.77462,0.002816,1.14515,33001
85,0,-1.2,400,0,0,1,0.772296,0.002859,1.18393,33401
86,0,-1.2,400,0,0,1,0.769979,0.00291,1.21493,33801
87,0,-1.2,400,0,0,1,0.767669,0.002975,1.25356,34201
88,0,-1.2,400,0,0,1,0.765366,0.002879,1.28988,34601
89,0,-1.2,400,0,0,1,0.76307,0.002758,1.32043,35001
90,0,-1.2,400,0,0,1,0.760781,0.00333,1.35683,35401
91,0,-1.2,400,0,0,1,0.758498,0.003458,1.39252,35801
92,0,-1.2,400,0,0,1,0.756223,0.003083,1.41945,36201
93,0,-1.2,400,0,0,1,0.753954,0.0036,1.46005,36601
94,0,-1.2,400,0,0,1,0.751692,0.003715,1.49295,37001
95,0,-1.2,400,0,0,1,0.749437,0.003594,1.52466,37401
96,0,-1.2,400,0,0,1,0.747189,0.003263,1.55464,37801
97,0,-1.2,400,0,0,1,0.744947,0.004009,1.5867,38201
98,0,-1.2,400,0,0,1,0.742712,0.004125,1.61608,38601
99,0,-1.2,400,0,0,1,0.740484,0.004025,1.63537,39001
100,0,-1.2,400,0,0,1,0.738263,0.003919,1.66839,39401
101,0,-1.2,400,0,0,1,0.736048,0.003837,1.69595,39801
102,0,-1.2,400,0,0,1,0.73384,0.003778,1.71563,40201
103,0,-1.2,400,0,0,1,0.731638,0.004044,1.7439,40601
104,0,-1.2,400,0,0,1,0.729443,0.003468,1.76411,41001
105,0,-1.2,400,0,0,1,0.727255,0.003804,1.78743,41401
106,0,-1.2,400,0,0,1,0.725073,0.00438,1.8044,41801
107,0,-1.2,400,0,0,1,0.722898,0.003779,1.82404,42201
108,0,-1.2,400,0,0,1,0.720729,0.004241,1.83895,42601
109,0,-1.2,400,0,0,1,0.718567,0.003525,1.85878,43001
110,0,-1.2,400,0,0,1,0.716412,0.004477,1.87476,43401
111,0,-1.2,400,0,0,1,0.714262,0.00323,1.89412,43801
112,0,-1.2,400,0,0,1,0.71212,0.00414,1.90938,44201
113,0,-1.2,400,0,0,1,0.709983,0.003713,1.92015,44601
114,0,-1.2,400,0,0,1,0.707853,0.004266,1.93208,45001
115,0,-1.2,400,0,0,1,0.70573,0.004574,1.94206,45401
116,0,-1.2,400,0,0,1,0.703612,0.004225,1.95556,45801
117,0,-1.2,400,0,0,1,0.701502,0.003859,1.96242,46201
118,0,-1.2,400,0,0,1,0.699397,0.003887,1.97616,46601
119,0,-1.2,400,0,0,1,0.697299,0.003958,1.98426,47001
120,0,-1.2,400,0,0,1,0.695207,0.004994,1.98541,47401
121,0,-1.2,400,0,0,1,0.693121,0.004581,1.99076,47801
122,0,-1.2,400,0,0,1,0.691042,0.004465,1.99986,48201
123,0,8.83589,390,1,0,0,0.688969,0.004568,2.00539,48592
124,0,-1.2,400,0,0,1,0.686902,0.003956,2.01329,48992
125,0,-1.2,400,0,0,1,0.684841,0.004581,2.01881,49392
126,0,-1.2,400,0,0,1,0.682787,0.004515,2.03196,49792
127,0,-1.2,400,0,0,1,0.680738,0.0045,2.0334,50192
128,0,-1.2,400,0,0,1,0.678696,0.005085,2.03836,50592
129,0,-1.2,400,0,0,1,0.67666,0.004717,2.04555,50992
130,0,-1.19903,400,0,0,1,0.67463,0.004908,2.05206,51392
131,0,-1.19668,400,0,0,1,0.672606,0.004876,2.06767,51792
132,0,-1.2,400,0,0,1,0.670588,0.004343,2.07773,52192
133,0,-1.2,400,0,0,1,0.668577,0.004906,2.0942,52592
134,0,-1.2,400,0,0,1,0.666571,0.00514,2.11381,52992
135,0,-1.2,400,0,0,1,0.664571,0.004826,2.13017,53392
136,0,-1.19838,400,0,0,1,0.662578,0.005216,2.14984,53792
137,0,8.9772,343,1,0,0,0.66059,0.004514,2.15605,54136
138,0,-1.2,400,0,0,1,0.658608,0.006149,2.16922,54536
139,0,9.19393,271,1,0,0,0.656632,0.004731,2.17578,54808
140,0,9.3124,231,1,0,0,0.654662,0.005124,2.19416,55040
141,0,8.82044,396,1,0,0,0.652698,0.005837,2.20687,55437
142,0,-1.19563,400,0,0,1,0.65074,0.004772,2.23556,55837
143,0,-1.19408,400,0,0,1,0.648788,0.005061,2.26992,56237
144,0,-1.19513,400,0,0,1,0.646842,0.005542,2.30134,56637
145,0,-1.19758,400,0,0,1,0.644901,0.005981,2.3319,57037
146,0,-1.19424,400,0,0,1,0.642966,0.006117,2.3635,57437
147,0,8.90799,368,1,0,0,0.641037,0.006916,2.4001,57806
148,0,-1.2,400,0,0,1,0.639114,0.005796,2.42769,58206
149,0,9.43827,189,1,0,0,0.637197,0.005582,2.4408,58396
150,0,8.94121,356,1,0,0,0.635285,0.006647,2.45889,58753
151,0,8.91528,364,1,0,0,0.63338,0.006522,2.48439,59118
152,0,9.15733,284,1,0,0,0.631479,0.006404,2.5117,59403
153,0,9.17639,277,1,0,0,0.629585,0.005463,2.53574,59681
154,0,9.2347,257,1,0,0,0.627696,0.007427,2.54291,59939
155,0,9.06375,314,1,0,0,0.625813,0.005327,2.56151,60254
156,0,9.17896,276,1,0,0,0.623936,0.006571,2.57276,60531
157,0,9.19574,270,1,0,0,0.622064,0.005847,2.59932,60802
158,0,9.04328,321,1,0,0,0.620198,0.00661,2.60674,61124
159,0,9.26476,247,1,0,0,0.618337,0.006776,2.632,61372
160,0,9.26485,247,1,0,0,0.616482,0.007606,2.64186,61620
161,0,-1.19725,400,0,0,1,0.614633,0.007568,2.66524,62020
162,0,-1.19775,400,0,0,1,0.612789,0.007491,2.68259,62420
163,0,9.24661,254,1,0,0,0.61095,0.006558,2.701,62675
164,0,8.85185,386,1,0,0,0.609118,0.007656,2.72301,63062
165,0,9.24685,253,1,0,0,0.60729,0.005995,2.73813,63316
166,0,9.31966,229,1,0,0,0.605468,0.007647,2.75348,63546
167,0,9.16102,282,1,0,0,0.603652,0.006641,2.76092,63829
168,0,9.24994,252,1,0,0,0.601841,0.007492,2.76974,64082
169,0,-1.19433,400,0,0,1,0.600035,0.00759,2.78745,64482
170,0,9.01346,331,1,0,0,0.598235,0.00663,2.81484,64814
171,0,9.06776,313,1,0,0,0.596441,0.006722,2.83377,65128
172,0,9.16256,281,1,0,0,0.594651,0.007474,2.84865,65410
173,0,8.91946,363,1,0,0,0.592867,0.006999,2.85866,65774
174,0,9.26047,249,1,0,0,0.591089,0.007313,2.88367,66024
175,0,9.30413,234,1,0,0,0.589315,0.006927,2.89717,66259
176,0,8.8149,398,1,0,0,0.587548,0.007993,2.89678,66658
177,0,9.18877,273,1,0,0,0.585785,0.007297,2.9379,66932
178,0,9.34091,222,1,0,0,0.584028,0.007858,2.94261,67155
179,0,9.31594,230,1,0,0,0.582275,0.006882,2.94397,67386
180,0,9.43874,189,1,0,0,0.580529,0.006536,2.96421,67576
181,0,9.42392,194,1,0,0,0.578787,0.007416,2.97331,67771
182,0,9.30841,233,1,0,0,0.577051,0.00668,2.98386,68005
183,0,9.26484,247,1,0,0,0.57532,0.008268,2.99305,68253
184,0,9.5229,161,1,0,0,0.573594,0.006159,3.00165,68415
185,0,9.40548,201,1,0,0,0.571873,0.006231,3.01582,68617
186,0,9.23874,256,1,0,0,0.570157,0.006883,3.03316,68874
187,0,9.23518,257,1,0,0,0.568447,0.00789,3.0359,69132
188,0,9.3495,219,1,0,0,0.566741,0.007785,3.07219,69352
189,0,9.35831,216,1,0,0,0.565041,0.005766,3.07207,69569
190,0,9.52595,160,1,0,0,0.563346,0.006786,3.07581,69730
191,0,9.43242,191,1,0,0,0.561656,0.006243,3.1025,69922
192,0,9.10287,301,1,0,0,0.559971,0.007883,3.11983,70224
193,0,9.22831,259,1,0,0,0.558291,0.006439,3.13301,70484
194,0,9.4693,179,1,0,0,0.556616,0.006087,3.15504,70664
195,0,9.15142,285,1,0,0,0.554946,0.006755,3.15863,70950
196,0,9.56801,146,1,0,0,0.553282,0.006684,3.19205,71097
197,0,9.54416,154,1,0,0,0.551622,0.006259,3.18505,71252
198,0,9.39397,204,1,0,0,0.549967,0.007752,3.20608,71457
199,0,9.50541,167,1,0,0,0.548317,0.006273,3.20275,71625
200,0,9.26456,247,1,0,0,0.546672,0.006886,3.21527,71873
201,0,9.54972,152,1,0,0,0.545032,0.005904,3.22134,72026
202,0,9.47807,176,1,0,0,0.543397,0.007084,3.24101,72203
203,0,9.36318,215,1,0,0,0.541767,0.006515,3.27809,72419
204,0,9.56136,148,1,0,0,0.540141,0.004984,3.28093,72568
205,0,9.49014,172,1,0,0,0.538521,0.006014,3.29512,72741
206,0,9.59216,139,1,0,0,0.536905,0.005072,3.30477,72881
207,0,9.54995,152,1,0,0,0.535295,0.007557,3.33735,73034
208,0,9.41135,198,1,0,0,0.533689,0.006101,3.33534,73233
209,0,9.37396,211,1,0,0,0.532088,0.007219,3.34604,73445
210,0,9.53192,158,1,0,0,0.530491,0.00614,3.37001,73604
211,0,9.10312,301,1,0,0,0.5289,0.00565,3.40749,73906
212,0,9.46875,179,1,0,0,0.527313,0.00559,3.4144,74086
213,0,9.42521,194,1,0,0,0.525731,0.006774,3.42613,74281
214,0,9.49841,169,1,0,0,0.524154,0.006763,3.44564,74451
215,0,9.46866,179,1,0,0,0.522582,0.006243,3.49256,74631
216,0,9.57689,143,1,0,0,0.521014,0.006379,3.49712,74775
217,0,9.58289,141,1,0,0,0.519451,0.005678,3.49226,74917
218,0,9.46834,179,1,0,0,0.517893,0.007073,3.5099,75097
219,0,9.52585,160,1,0,0,0.516339,0.006229,3.52484,75258
220,0,9.48988,172,1,0,0,0.51479,0.006823,3.5198,75431
221,0,9.58254,141,1,0,0,0.513245,0.006165,3.5578,75573
222,0,9.47448,177,1,0,0,0.511706,0.005393,3.58835,75751
223,0,9.50771,166,1,0,0,0.510171,0.005299,3.58596,75918
224,0,9.52829,160,1,0,0,0.50864,0.006395,3.61973,76079
225,0,9.45636,183,1,0,0,0.507114,0.005675,3.61742,76263
226,0,9.36102,215,1,0,0,0.505593,0.007559,3.63861,76479
227,0,9.62795,126,1,0,0,0.504076,0.006861,3.6542,76606
228,0,9.56787,146,1,0,0,0.502564,0.006352,3.68819,76753
229,0,9.49374,171,1,0,0,0.501056,0.007578,3.69788,76925
230,0,9.60356,134,1,0,0,0.499553,0.007078,3.69175,77060
231,0,9.54661,153,1,0,0,0.498054,0.006903,3.70167,77214
232,0,9.61309,131,1,0,0,0.49656,0.006181,3.70656,77346
233,0,9.34009,222,1,0,0,0.49507,0.006428,3.76525,77569
234,0,9.52275,161,1,0,0,0.493585,0.005906,3.76479,77731
235,0,9.6127,131,1,0,0,0.492105,0.00739,3.81175,77863
236,0,9.54998,152,1,0,0,0.490628,0.005992,3.82294,78016
237,0,9.50509,167,1,0,0,0.489156,0.00675,3.83157,78184
238,0,9.52456,161,1,0,0,0.487689,0.005306,3.83709,78346
239,0,9.42475,194,1,0,0,0.486226,0.005238,3.8889,78541
240,0,9.53763,156,1,0,0,0.484767,0.007686,3.92034,78698
241,0,9.59811,136,1,0,0,0.483313,0.006081,3.91596,78835
242,0,9.46804,180,1,0,0,0.481863,0.005536,3.93505,79016
243,0,9.61657,130,1,0,0,0.480417,0.003859,3.95432,79147
244,0,9.52917,159,1,0,0,0.478976,0.004502,3.99916,79307
245,0,9.57962,142,1,0,0,0.477539,0.003143,3.97241,79450
246,0,8.84462,387,1,0,0,0.476106,0.005853,4.06186,79838
247,0,9.58614,140,1,0,0,0.474678,0.005601,4.11744,79979
248,0,9.51662,163,1,0,0,0.473254,0.004596,4.1308,80143
249,0,9.47258,178,1,0,0,0.471834,0.005028,4.15413,80322
250,0,9.46005,182,1,0,0,0.470419,0.006298,4.1649,80505
251,0,9.54625,153,1,0,0,0.469008,0.006798,4.18524,80659
252,0,9.16866,279,1,0,0,0.467601,0.004307,4.27169,80939
253,0,9.53498,157,1,0,0,0.466198,0.005485,4.29998,81097
254,0,9.52324,161,1,0,0,0.464799,0.006737,4.30025,81259
255,0,9.57374,144,1,0,0,0.463405,0.006026,4.37758,81404
256,0,-1.19646,400,0,0,1,0.462015,0.005211,4.39568,81804
257,0,9.17257,278,1,0,0,0.460629,0.006802,4.47423,82083
258,0,9.394,204,1,0,0,0.459247,0.004929,4.53555,82288
259,0,9.59552,137,1,0,0,0.457869,0.006699,4.52367,82426
260,0,9.4928,171,1,0,0,0.456495,0.004957,4.60466,82598
261,0,9.32849,226,1,0,0,0.455126,0.006341,4.60895,82825
262,0,8.99462,337,1,0,0,0.45376,0.006739,4.65473,83163
263,0,-1.19566,400,0,0,1,0.452399,0.005197,4.7517,83563
264,0,9.52248,161,1,0,0,0.451042,0.00491,4.76613,83725
265,0,9.33979,222,1,0,0,0.449689,0.005254,4.78913,83948
266,0,9.36016,215,1,0,0,0.44834,0.005602,4.85707,84164
267,0,9.34943,219,1,0,0,0.446995,0.006105,4.90797,84384
268,0,9.40391,201,1,0,0,0.445654,0.006963,4.92476,84586
269,0,9.25902,249,1,0,0,0.444317,0.005113,4.93161,84836
270,0,9.206,267,1,0,0,0.442984,0.005998,5.01519,85104
271,0,9.39648,203,1,0,0,0.441655,0.0074,5.04754,85308
272,0,9.53851,156,1,0,0,0.44033,0.00571,5.07696,85465
273,0,9.61937,129,1,0,0,0.439009,0.004099,5.07181,85595
274,0,9.39944,202,1,0,0,0.437692,0.005454,5.09222,85798
275,0,9.57411,144,1,0,0,0.436379,0.009604,5.17255,85943
276,0,9.59497,137,1,0,0,0.43507,0.007574,5.16881,86081
277,0,9.68154,108,1,0,0,0.433765,0.004105,5.20433,86190
278,0,9.5714,145,1,0,0,0.432463,0.005123,5.21131,86336
279,0,9.49307,171,1,0,0,0.431166,0.004086,5.25541,86508
280,0,9.5254,160,1,0,0,0.429872,0.004706,5.22122,86669
281,0,9.56752,146,1,0,0,0.428583,0.007696,5.24515,86816
282,0,9.54677,153,1,0,0,0.427297,0.005539,5.282,86970
283,0,9.63377,124,1,0,0,0.426015,0.007131,5.31708,87095
284,0,9.63481,124,1,0,0,0.424737,0.009119,5.35569,87220
285,0,9.62587,127,1,0,0,0.423463,0.005566,5.40515,87348
286,0,9.49883,169,1,0,0,0.422192,0.007669,5.35008,87518
287,0,9.4839,174,1,0,0,0.420926,0.007031,5.38985,87693
288,0,9.60538,134,1,0,0,0.419663,0.005036,5.41508,87828
289,0,9.45079,185,1,0,0,0.418404,0.008481,5.42975,88014
290,0,9.46747,180,1,0,0,0.417149,0.0059,5.46905,88195
291,0,9.66353,114,1,0,0,0.415897,0.005595,5.47633,88310
292,0,9.54398,154,1,0,0,0.41465,0.005014,5.51184,88465
293,0,9.70059,102,1,0,0,0.413406,0.007282,5.50444,88568
294,0,9.66141,115,1,0,0,0.412166,0.003625,5.52334,88684
295,0,9.6749,111,1,0,0,0.410929,0.007127,5.54199,88796
296,0,9.56633,147,1,0,0,0.409696,0.008646,5.57233,88944
297,0,8.89004,372,1,0,0,0.408467,0.005256,5.58864,89317
298,0,9.22579,260,1,0,0,0.407242,0.00654,5.66511,89578
299,0,9.00856,333,1,0,0,0.40602,0.006127,5.7274,89912
300,0,9.62522,127,1,0,0,0.404802,0.003553,5.76766,90040
301,0,9.57974,142,1,0,0,0.403588,0.006442,5.7542,90183
302,0,9.64264,121,1,0,0,0.402377,0.004904,5.79003,90305
303,0,9.52934,159,1,0,0,0.40117,0.006455,5.80656,90465
304,0,9.60771,133,1,0,0,0.399966,0.005656,5.84927,90599
305,0,9.37619,210,1,0,0,0.398766,0.007191,5.86376,90810
306,0,9.58417,141,1,0,0,0.39757,0.007023,5.87399,90952
307,0,9.03097,325,1,0,0,0.396377,0.005216,5.92537,91278
308,0,9.68744,106,1,0,0,0.395188,0.004371,5.93803,91385
309,0,9.53252,158,1,0,0,0.394003,0.005697,5.98453,91544
310,0,9.46855,179,1,0,0,0.392821,0.004786,6.02489,91724
311,0,9.39522,204,1,0,0,0.391642,0.005532,6.05335,91929
312,0,9.65883,116,1,0,0,0.390467,0.006244,6.06764,92046
313,0,9.5588,149,1,0,0,0.389296,0.005266,6.08636,92196
314,0,9.17932,276,1,0,0,0.388128,0.003783,6.13799,92473
315,0,9.23797,256,1,0,0,0.386964,0.005982,6.16871,92730
316,0,9.45989,182,1,0,0,0.385803,0.004569,6.2126,92913
317,0,9.42363,194,1,0,0,0.384645,0.004181,6.23893,93108
318,0,9.58559,140,1,0,0,0.383491,0.005732,6.26017,93249
319,0,9.61601,130,1,0,0,0.382341,0.007958,6.30681,93380
320,0,9.62182,128,1,0,0,0.381194,0.005921,6.2847,93509
321,0,9.58258,141,1,0,0,0.38005,0.004304,6.28467,93651
322,0,9.59757,136,1,0,0,0.37891,0.005706,6.31925,93788
323,0,9.63666,123,1,0,0,0.377773,0.007504,6.35727,93912
324,0,9.60644,133,1,0,0,0.37664,0.007213,6.35913,94046
325,0,9.69366,104,1,0,0,0.37551,0.006689,6.36135,94151
326,0,9.70418,101,1,0,0,0.374384,0.005023,6.38307,94253
327,0,9.65176,118,1,0,0,0.37326,0.004338,6.45243,94372
328,0,9.64872,119,1,0,0,0.372141,0.003763,6.4091,94492
329,0,9.6723,111,1,0,0,0.371024,0.004401,6.41998,94604
330,0,9.70591,100,1,0,0,0.369911,0.005153,6.45509,94705
331,0,9.67001,112,1,0,0,0.368801,0.003072,6.43808,94818
332,0,9.64654,120,1,0,0,0.367695,0.004109,6.4859,94939
333,0,9.61273,131,1,0,0,0.366592,0.006134,6.54029,95071
334,0,9.67619,110,1,0,0,0.365492,0.004668,6.53721,95182
335,0,9.65504,117,1,0,0,0.364396,0.007575,6.54214,95300
336,0,9.63543,124,1,0,0,0.363302,0.005594,6.54211,95425
337,0,9.68855,106,1,0,0,0.362213,0.007879,6.56781,95532
338,0,9.64882,119,1,0,0,0.361126,0.007032,6.60273,95652
339,0,9.59491,137,1,0,0,0.360043,0.006411,6.64777,95790
340,0,9.7027,101,1,0,0,0.358962,0.005292,6.62668,95892
341,0,9.66389,114,1,0,0,0.357886,0.00681,6.67957,96007
342,0,9.67307,111,1,0,0,0.356812,0.007074,6.63003,96119
343,0,9.66953,112,1,0,0,0.355741,0.003937,6.66186,96232
344,0,9.52303,161,1,0,0,0.354674,0.007406,6.68664,96394
345,0,9.56858,146,1,0,0,0.35361,0.00221,6.71975,96541
346,0,9.358,216,1,0,0,0.352549,0.004663,6.74898,96758
347,0,9.61284,131,1,0,0,0.351492,0.006874,6.7506,96890
348,0,8.85372,384,1,0,0,0.350437,0.004668,6.81659,97275
349,0,9.59442,137,1,0,0,0.349386,0.006475,6.86036,97413
350,0,9.66036,115,1,0,0,0.348338,0.005237,6.88618,97529
351,0,9.04635,320,1,0,0,0.347293,0.006077,6.93711,97850
352,0,9.53207,158,1,0,0,0.346251,0.004135,6.96744,98009
353,0,9.6967,103,1,0,0,0.345212,0.003333,7.00258,98113
354,0,9.17523,277,1,0,0,0.344176,0.003861,6.99816,98391
355,0,9.60375,134,1,0,0,0.343144,0.004862,7.02585,98526
356,0,9.6965,103,1,0,0,0.342115,0.003803,7.03647,98630
357,0,9.66475,114,1,0,0,0.341088,0.00391,7.02397,98745
358,0,9.34895,219,1,0,0,0.340065,0.003024,7.06862,98965
359,0,8.94735,353,1,0,0,0.339045,0.005233,7.0684,99319
360,0,9.65827,116,1,0,0,0.338028,0.006086,7.16173,99436
361,0,9.56514,147,1,0,0,0.337014,0.004753,7.12695,99584
362,0,9.59564,137,1,0,0,0.336002,0.005652,7.15227,99722
363,0,9.47892,176,1,0,0,0.334994,0.00352,7.18486,99899
364,0,9.30843,233,1,0,0,0.333989,0.00528,7.20307,100133
365,0,9.43351,191,1,0,0,0.332988,0.005228,7.24326,100325
366,0,9.6618,115,1,0,0,0.331989,0.004418,7.24073,100441
367,0,9.55675,150,1,0,0,0.330993,0.006231,7.2805,100592
368,0,9.67862,109,1,0,0,0.33,0.002085,7.25601,100702
369,0,9.47738,176,1,0,0,0.32901,0.004277,7.27057,100879
370,0,9.7,102,1,0,0,0.328023,0.00314,7.29708,100982
371,0,9.77478,77,1,0,0,0.327039,0.005301,7.28192,101060
372,0,9.68545,107,1,0,0,0.326057,0.002644,7.28509,101168
373,0,9.7264,93,1,0,0,0.325079,0.003758,7.28692,101262
374,0,9.72359,94,1,0,0,0.324104,0.005509,7.30033,101357
375,0,9.68779,106,1,0,0,0.323132,0.002548,7.27731,101464
376,0,9.70593,100,1,0,0,0.322162,0.002769,7.33413,101565
377,0,9.73277,91,1,0,0,0.321196,0.005549,7.32957,101657
378,0,9.68792,106,1,0,0,0.320232,0.009417,7.31409,101764
379,0,9.69333,104,1,0,0,0.319272,0.003934,7.32278,101869
380,0,9.67471,111,1,0,0,0.318314,0.003246,7.34662,101981
381,0,9.76841,79,1,0,0,0.317359,0.004286,7.33414,102061
382,0,9.65731,116,1,0,0,0.316407,0.003223,7.35771,102178
383,0,9.70855,99,1,0,0,0.315457,0.00127,7.3293,102278
384,0,9.67594,110,1,0,0,0.314511,0.003782,7.30915,102389
385,0,9.67584,110,1,0,0,0.313568,0.003543,7.34136,102500
386,0,9.63381,124,1,0,0,0.312627,0.001959,7.31606,102625
387,0,9.72688,93,1,0,0,0.311689,0.002596,7.35779,102719
388,0,9.69692,103,1,0,0,0.310754,0.002622,7.36308,102823
389,0,9.75087,85,1,0,0,0.309822,0.00301,7.35683,102909
390,0,9.66425,114,1,0,0,0.308892,0.003585,7.37828,103024
391,0,9.72979,92,1,0,0,0.307965,0.003755,7.40556,103117
392,0,9.67301,111,1,0,0,0.307042,0.002955,7.38899,103229
393,0,9.7058,100,1,0,0,0.30612,0.003966,7.41747,103330
394,0,9.69645,103,1,0,0,0.305202,0.002503,7.40079,103434
